,customer_id,credit_label,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,annually_income_segment
3994,41962,Good,414,126,21,12,384,742603000,699754000,69625000,7992980,282,93,8,0.7948045209170026,74,0.58,410,12,0.1850694694453208,Rất ổn định,6149000,Trên 1 tỷ
3995,57486,Good,579,162,190,474,428,197480000,908815000,37134800,5670210,107,75,7,0.5200079832320923,3,0.77,539,18,0.0553850027912206,Rất ổn định,5376000,Trên 3 tỷ
3996,52339,Good,855,96,112,383,953,99829000,177183000,21252300,2781650,280,76,8,0.7419132880399648,82,0.14,745,12,0.7120491927767941,Ổn định,5283000,Dưới 300 triệu
3997,17531,Good,623,157,200,396,344,750305000,60135000,37106300,3031300,164,46,20,0.4794645215916352,60,0.35,60,45,0.1054451803500811,Tạm ổn,2718000,Dưới 300 triệu
3998,40577,Good,681,15,148,333,827,873308000,930487000,17320700,406820,223,62,1,0.6992600109739631,99,0.95,246,9,0.3064551846785663,Rất ổn định,2519000,Trên 3 tỷ
3999,67725,Good,483,270,84,544,128,560542000,368957000,72384000,1853020,19,2,1,0.0940860643284787,95,0.48,12,40,0.2376967999196854,Rất ổn định,1699000,Trên 3 tỷ
4000,32722,Good,502,114,89,510,727,620231000,341100000,19377600,393920,205,29,13,0.4721886612634232,29,0.18,388,12,0.6807097063207094,Tạm ổn,4620000,Trên 3 tỷ
4001,30812,Good,262,156,133,37,269,733853000,667744000,50476000,1249940,172,1,65,0.8802758173556756,21,0.93,333,26,0.0321355891260894,Rất ổn định,392000,Trên 1 tỷ
4002,40218,Good,593,172,19,216,956,239191000,444564000,17968700,5532850,251,25,1,0.8668243536675003,23,0.54,334,41,0.4303811609189727,Rất ổn định,8498000,Trên 3 tỷ
4003,60559,Good,508,31,48,227,726,741097000,617373000,30982000,829300,57,7,7,0.0845140955101909,39,0.41,426,44,0.4486932769716559,Rất ổn định,9974000,Từ 300 triệu tới 1 tỷ
4004,66028,Good,57,217,160,513,456,757202000,717358000,5602300,6380610,102,9,12,0.844401049449732,14,0.99,43,27,0.7427321186529946,Rất ổn định,485000,Trên 3 tỷ
4005,92720,Good,806,49,237,351,37,79969000,208649000,15002300,9650230,44,43,2,0.248757087354309,82,0.07,566,30,0.4852442320829344,Rất ổn định,963000,Dưới 300 triệu
4006,72813,Good,46,230,206,457,488,73316000,322236000,52780600,8827550,211,30,1,0.8526098016700194,36,0.99,600,15,0.4041231592291038,Rất ổn định,8572000,Trên 1 tỷ
4007,32573,Good,431,144,30,234,719,94148000,734694000,27857000,8963760,289,44,1,0.2894221255351561,58,0.26,761,47,0.9616693383867204,Ổn định,2981000,Trên 3 tỷ
4008,56833,Good,337,233,221,218,971,964225000,808684000,6386600,5853730,257,14,1,0.1193741729561563,94,0.97,508,7,0.8324509967571551,Rất ổn định,6911000,Trên 1 tỷ
4009,70709,Good,142,305,197,528,338,910994000,976137000,11184100,7025460,19,96,9,0.7878838280293319,62,0.4,705,31,0.320989953680066,Ổn định,1725000,Từ 300 triệu tới 1 tỷ
4010,21008,Good,123,140,232,72,74,453376000,740849000,41604700,61800,126,32,31,0.7976297305477861,9,0.07,403,4,0.579699948158585,Rất ổn định,4219000,Trên 3 tỷ
4011,86084,Good,230,94,96,116,684,130577000,395353000,94333100,6300340,202,14,5,0.6091171158436787,19,0.59,99,6,0.3442563928010158,Rất ổn định,997000,Trên 3 tỷ
4012,61381,Bad,571,205,261,236,650,965053000,948112000,54616800,434600,25,65,11,0.4640098939765739,44,0.86,898,24,0.2043560919891383,Thất thường,5240000,Dưới 300 triệu
4013,33102,Good,294,108,72,202,916,147307000,397335000,35546800,7663780,5,81,35,0.4869114142094696,24,0.32,776,27,0.455099222466284,Ổn định,4192000,Trên 3 tỷ
4014,27497,Good,288,309,37,462,906,609366000,719275000,7232100,9861980,53,12,2,0.101107440433129,13,0.13,909,27,0.6907527561603213,Rất ổn định,162000,Trên 1 tỷ
4015,84922,Good,891,99,67,457,649,741055000,172917000,75303600,5726010,267,16,31,0.0995937978723877,50,0.01,461,30,0.0495185411754692,Ổn định,2494000,Trên 3 tỷ
4016,58823,Good,632,190,186,468,295,658082000,141063000,34981100,1656430,217,42,9,0.0420363063819935,89,0.57,163,20,0.0059040422782589,Ổn định,9897000,Từ 300 triệu tới 1 tỷ
4017,50639,Bad,766,63,241,541,112,333608000,57323000,47292300,6285980,35,48,11,0.7498336143296124,45,0.54,918,17,0.3980859262784246,Tạm ổn,7596000,Trên 1 tỷ
4018,68862,Good,492,354,258,586,187,757350000,479327000,17264100,263120,252,46,7,0.0153240489384764,55,0.5,629,34,0.8858857923062371,Rất ổn định,1888000,Trên 1 tỷ
4019,40029,Good,728,12,110,306,308,580542000,138681000,88451100,9226660,171,48,11,0.996816756329702,5,0.03,148,21,0.3576095709727448,Rất ổn định,1787000,Dưới 300 triệu
4020,76586,Good,342,66,80,99,635,932207000,399023000,43221900,2164890,130,99,19,0.9058372537444568,28,0.86,630,2,0.3980705596277225,Rất ổn định,1303000,Trên 1 tỷ
4021,24967,Good,642,239,216,87,110,869647000,444250000,17422800,4959660,153,28,3,0.8545704695024233,8,0.3,985,25,0.0363266734975423,Rất ổn định,5190000,Từ 300 triệu tới 1 tỷ
4022,64215,Good,683,193,168,419,750,24481000,447287000,36397600,49150,212,84,34,0.7759136149898564,36,0.54,163,36,0.8524194986268673,Rất ổn định,4992000,Trên 1 tỷ
4023,38512,Bad,732,110,44,378,858,592497000,505326000,42996700,9895210,118,39,47,0.3720057392468003,83,0.96,837,28,0.0365232353789646,Rất ổn định,7628000,Từ 300 triệu tới 1 tỷ
4024,94232,Good,79,265,185,22,726,482172000,331953000,4335400,6296750,81,3,17,0.5973072351147898,69,0.54,783,50,0.8656404024654164,Tạm ổn,5232000,Trên 3 tỷ
4025,47091,Good,831,181,12,562,605,949233000,887862000,19679400,4621350,30,47,1,0.3623165986753035,67,0.76,103,5,0.8050864960596952,Ổn định,9762000,Dưới 300 triệu
4026,61100,Good,725,275,292,133,797,944136000,440193000,75371500,8494360,174,85,6,0.7166352273932624,63,0.34,240,47,0.5325185486811693,Ổn định,6606000,Từ 300 triệu tới 1 tỷ
4027,83672,Good,448,159,191,318,150,720749000,789777000,59866000,8842920,243,29,1,0.891171344094025,6,0.42,389,17,0.1764018977332806,Ổn định,6070000,Trên 3 tỷ
4028,69517,Good,556,346,193,322,965,728345000,429772000,42387500,7186540,245,25,2,0.9019614345504148,75,0.56,56,33,0.6144432176442994,Rất ổn định,7697000,Dưới 300 triệu
4029,18819,Good,9,362,114,287,724,374911000,835367000,40778300,417910,129,59,42,0.7026063502695077,44,0.85,111,30,0.3706862851842465,Rất ổn định,9760000,Trên 3 tỷ
4030,47580,Good,113,277,299,396,450,830183000,358522000,79682900,9657280,145,40,8,0.1536834425035639,99,0.8,365,32,0.3404828739727338,Rất ổn định,9682000,Dưới 300 triệu
4031,59281,Good,512,11,117,219,732,882063000,968626000,44340500,4187030,28,47,10,0.203286272452696,86,0.44,500,35,0.1250219946141482,Ổn định,8259000,Dưới 300 triệu
4032,72017,Good,567,348,231,564,722,57013000,721031000,20787500,8934670,21,28,4,0.5864595115285819,30,0.03,928,50,0.818030460571804,Rất ổn định,2613000,Dưới 300 triệu
4033,12069,Good,404,44,148,580,586,185272000,411215000,79206600,3706510,217,69,5,0.1771306083017487,17,0.26,841,35,0.0630708193155901,Rất ổn định,4863000,Trên 1 tỷ
4034,83770,Good,873,324,3,62,566,350518000,810608000,22253200,8609500,135,90,5,0.6464787408341032,41,0.24,462,4,0.7325797534854974,Ổn định,9214000,Từ 300 triệu tới 1 tỷ
4035,60507,Good,381,296,156,556,205,107695000,254698000,46228400,3394620,154,54,2,0.6194989853718867,60,0.02,758,2,0.940618873990329,Rất ổn định,9500000,Trên 1 tỷ
4036,41208,Good,744,215,259,39,540,181561000,905255000,18015200,7881040,236,33,7,0.8330342248160331,52,0.01,581,21,0.8951669106850244,Rất ổn định,7166000,Từ 300 triệu tới 1 tỷ
4037,28888,Good,130,232,127,272,48,795333000,647572000,47523200,4638000,290,93,1,0.1917919203536969,11,0.32,850,12,0.1643098888989815,Ổn định,4465000,Trên 3 tỷ
4038,65188,Good,76,342,87,249,566,16171000,551463000,7442400,503690,276,91,2,0.5891984875269418,53,0.56,796,8,0.3019798185033255,Rất ổn định,4989000,Trên 3 tỷ
4039,12922,Good,600,130,213,562,585,87771000,221950000,96115200,5113010,115,3,1,0.5289529215196914,90,0.85,945,28,0.1610256687338112,Rất ổn định,1674000,Trên 3 tỷ
4040,52945,Good,528,171,23,365,676,784815000,274751000,48730100,3575020,35,76,2,0.3916523389162052,82,0.85,390,41,0.6161271361127288,Rất ổn định,5239000,Trên 3 tỷ
4041,42745,Good,583,40,46,459,668,315117000,145810000,31759900,1089180,271,43,1,0.58974447717824,91,0.32,184,35,0.2911529612818766,Rất ổn định,7221000,Trên 3 tỷ
4042,31115,Good,652,203,115,49,398,810814000,411655000,35326600,8025120,126,66,45,0.7282226379783892,54,0.74,612,6,0.0830593406451234,Ổn định,7183000,Từ 300 triệu tới 1 tỷ
4043,63591,Good,587,15,229,585,558,901742000,454922000,23952300,8231550,38,59,10,0.3267668634234079,6,0.81,557,48,0.8744559325588885,Ổn định,7878000,Trên 1 tỷ
4044,40772,Good,344,63,163,299,336,6925000,373038000,70779800,5250860,265,51,6,0.8458611812756613,69,0.44,288,6,0.2457980017573319,Rất ổn định,2467000,Từ 300 triệu tới 1 tỷ
4045,82290,Good,629,85,95,15,464,758434000,16579000,78771500,1126000,207,42,12,0.2043563130274069,13,0.61,679,19,0.1057786154721952,Ổn định,9539000,Trên 3 tỷ
4046,80831,Good,347,191,212,328,393,273353000,142158000,96028000,9393610,8,73,2,0.7709450403281629,49,0.36,27,4,0.7504922325305449,Rất ổn định,9127000,Từ 300 triệu tới 1 tỷ
4047,3884,Good,662,346,253,514,311,352437000,147880000,26958700,4733540,201,74,8,0.9661273993536404,35,0.75,298,30,0.1843113989639413,Rất ổn định,8337000,Trên 1 tỷ
4048,90322,Good,744,147,72,249,764,378360000,932307000,81959300,6774870,101,65,14,0.3430603739125545,62,0.54,367,11,0.5419801294984367,Rất ổn định,5049000,Từ 300 triệu tới 1 tỷ
4049,97234,Good,372,2,122,359,134,182691000,918365000,38519500,9249830,278,65,46,0.2800623659038892,42,0.38,812,17,0.968865691701162,Tạm ổn,3449000,Từ 300 triệu tới 1 tỷ
4050,83445,Good,492,220,216,137,172,176115000,72225000,82289000,1854580,150,39,11,0.5600109406726632,72,0.26,691,48,0.2708898650051222,Rất ổn định,3498000,Trên 3 tỷ
4051,74842,Good,510,203,289,380,677,838092000,594101000,44861300,17600,220,44,1,0.8595121089429362,41,0.42,660,19,0.0870139959743722,Rất ổn định,917000,Dưới 300 triệu
4052,49244,Good,771,48,72,118,973,645302000,127698000,92757400,1362530,10,28,25,0.9197308563023524,9,0.91,512,20,0.647574393662211,Ổn định,3365000,Dưới 300 triệu
4053,90357,Good,847,254,22,401,306,465229000,363742000,51906700,3584490,49,21,13,0.2788363521258358,52,0.16,122,45,0.6288540470118364,Rất ổn định,9514000,Trên 1 tỷ
4054,50765,Good,493,328,229,341,514,563058000,699616000,72482100,5290510,218,78,2,0.2594615983427192,15,0.81,449,9,0.0057703477667955,Rất ổn định,938000,Trên 1 tỷ
4055,15931,Good,819,57,179,345,34,522708000,1484000,77747200,7530970,49,12,22,0.5091253505569686,87,0.04,112,15,0.1256013275007019,Rất ổn định,4585000,Trên 3 tỷ
4056,5210,Good,304,151,287,340,456,772550000,256338000,89750800,4969050,294,51,35,0.8535798623708706,22,0.13,177,2,0.9331243907498902,Rất ổn định,616000,Từ 300 triệu tới 1 tỷ
4057,46695,Good,93,221,204,296,450,862496000,7066000,85528500,1814260,46,11,61,0.0672671369515975,45,0.6,766,2,0.0184707508910556,Rất ổn định,4231000,Trên 3 tỷ
4058,61357,Good,558,197,38,484,778,892796000,659461000,95777100,5698470,41,32,22,0.9454823801719824,35,0.55,653,32,0.4732283891699256,Rất ổn định,4249000,Trên 1 tỷ
4059,67857,Good,584,231,60,430,863,396300000,551862000,67235700,9107970,54,96,4,0.6672908762042462,10,0.93,941,24,0.253191350850894,Ổn định,1874000,Dưới 300 triệu
4060,74439,Good,880,342,172,124,499,935070000,424573000,50592300,2607590,80,40,1,0.0645059769098455,7,0.55,429,19,0.7739456163753841,Rất ổn định,9057000,Trên 1 tỷ
4061,96329,Good,387,148,167,194,826,125054000,568622000,35160500,7425900,280,30,5,0.1574516335402659,2,0.89,880,1,0.7818781366319949,Rất ổn định,3938000,Trên 1 tỷ
4062,11749,Good,208,48,119,579,55,18002000,861652000,68760900,809560,234,36,1,0.5951569755046113,31,0.06,31,9,0.9770722272158352,Rất ổn định,979000,Dưới 300 triệu
4063,71086,Good,292,200,186,546,783,788832000,532586000,65457100,4333520,16,38,1,0.6379957460506983,8,0.82,594,11,0.4661477694238078,Rất ổn định,1104000,Trên 3 tỷ
4064,13985,Good,446,364,33,111,42,486625000,649638000,99184300,3550160,65,90,4,0.9969317968741472,27,0.36,910,11,0.6306078755381089,Rất ổn định,3125000,Trên 3 tỷ
4065,36629,Good,435,291,128,593,787,707847000,31449000,63756900,3811820,256,42,11,0.9420864461236376,38,0.43,274,4,0.8958322126282574,Rất ổn định,981000,Trên 3 tỷ
4066,66216,Good,852,165,62,437,107,246594000,446199000,11197000,1822690,10,48,3,0.0966188649815437,72,0.51,710,7,0.1197477302032891,Ổn định,8403000,Từ 300 triệu tới 1 tỷ
4067,76851,Good,839,27,174,590,820,459530000,405597000,48290500,3613950,240,94,2,0.6899251266975256,24,0.78,901,1,0.6791260367289048,Rất ổn định,9409000,Từ 300 triệu tới 1 tỷ
4068,51212,Good,452,319,272,284,326,501388000,69522000,14504300,5813290,173,50,1,0.1693795529495441,89,0.5,78,42,0.1641202581538628,Ổn định,7490000,Trên 1 tỷ
4069,26649,Good,347,101,207,441,984,96695000,847034000,56424900,7879520,1,30,1,0.6733864535491451,82,0.08,918,24,0.8908058537023094,Ổn định,1517000,Trên 3 tỷ
4070,43223,Good,850,82,276,107,891,552430000,462310000,52361400,7684860,225,70,1,0.6290068743895824,95,0.71,302,35,0.6950005764195475,Tạm ổn,8186000,Dưới 300 triệu
4071,61497,Good,653,359,230,428,798,614257000,658188000,3718900,8849460,174,79,42,0.4739562508093533,42,0.05,32,3,0.0615712200400245,Ổn định,3873000,Từ 300 triệu tới 1 tỷ
4072,62932,Good,600,262,93,187,255,856169000,88172000,73139300,647470,173,47,44,0.6995496766371768,9,0.8,123,20,0.1433224924559708,Rất ổn định,9295000,Dưới 300 triệu
4073,26666,Good,203,219,69,335,177,96991000,924505000,15874900,5953880,75,39,7,0.4654077593265162,50,0.78,754,0,0.7882679717400705,Rất ổn định,6543000,Trên 3 tỷ
4074,24285,Good,885,32,127,344,297,171048000,878461000,88340600,6535810,65,34,2,0.969396939011498,86,0.59,202,16,0.9011371724924688,Ổn định,9502000,Từ 300 triệu tới 1 tỷ
4075,26827,Good,209,314,65,260,421,662682000,528483000,86753500,5815570,182,52,1,0.5418411931092626,17,0.71,980,49,0.0773586120615519,Rất ổn định,9034000,Trên 3 tỷ
4076,83678,Good,651,326,59,445,139,674595000,642841000,45233100,9520360,175,49,2,0.1571480857167767,60,0.56,211,1,0.5543049302151508,Rất ổn định,1635000,Trên 3 tỷ
4077,2637,Good,761,106,130,440,346,239257000,217898000,32624800,5116280,73,31,1,0.0520699489199699,79,0.97,678,46,0.3596977445687629,Rất ổn định,7797000,Dưới 300 triệu
4078,85045,Good,59,307,35,575,692,672387000,608576000,13773300,8654600,177,54,1,0.962207371705332,78,0.88,710,28,0.9771373039152228,Ổn định,8933000,Trên 1 tỷ
4079,51601,Good,563,289,15,105,818,28522000,346816000,29824100,4882440,13,99,3,0.6177324832457723,31,0.35,203,41,0.890316626902508,Rất ổn định,7141000,Trên 1 tỷ
4080,29862,Good,351,100,151,490,159,505377000,769676000,78509300,2526250,289,76,1,0.8045374701572168,40,0.69,637,13,0.4406479690031716,Rất ổn định,7134000,Từ 300 triệu tới 1 tỷ
4081,12332,Good,273,72,266,47,216,62480000,276980000,67264300,5722840,171,30,48,0.6266063524105308,62,0.19,811,11,0.7321284097559405,Rất ổn định,1161000,Dưới 300 triệu
4082,20803,Good,10,322,226,227,603,298292000,311757000,23127600,3746250,222,9,4,0.6075391170013714,63,0.57,233,27,0.2644508184371773,Rất ổn định,7679000,Trên 3 tỷ
4083,88816,Good,461,148,75,343,469,564868000,226680000,32544800,206510,91,22,4,0.999760690853614,42,0.57,764,45,0.1522728909296786,Rất ổn định,6550000,Trên 1 tỷ
4084,27306,Good,776,83,7,195,437,877823000,265137000,45069100,8249750,183,88,27,0.3377236326063094,45,0.05,663,39,0.5002100722947845,Rất ổn định,4410000,Trên 1 tỷ
4085,55195,Good,157,279,282,413,784,23726000,547181000,95345700,2461540,117,94,1,0.0500702966387519,31,0.83,953,24,0.266065208196272,Rất ổn định,8566000,Dưới 300 triệu
4086,41754,Good,872,29,118,15,826,432262000,987116000,85289400,1189300,21,54,1,0.8883755152696268,96,0.87,779,30,0.2004391932405288,Rất ổn định,2734000,Từ 300 triệu tới 1 tỷ
4087,83392,Good,447,290,29,527,238,785831000,768655000,54236500,9171960,198,3,4,0.3896195400677518,2,0.37,622,47,0.3904731853952881,Rất ổn định,6027000,Trên 1 tỷ
4088,45503,Good,197,38,128,396,498,285833000,489815000,37831500,6853810,95,80,26,0.7042578799865105,7,0.89,307,47,0.428289106175057,Rất ổn định,1443000,Trên 3 tỷ
4089,17461,Good,781,116,199,457,395,31048000,764753000,61410500,6273020,184,62,1,0.5906690432131025,41,0.78,354,14,0.0738642362809833,Ổn định,8551000,Dưới 300 triệu
4090,50691,Good,442,281,72,399,883,9203000,307527000,65318500,7213750,198,78,47,0.8591833767886171,25,0.06,490,5,0.8328007617211887,Ổn định,4779000,Dưới 300 triệu
4091,76122,Good,551,65,259,356,358,451208000,61408000,16916800,2665850,113,33,23,0.8245877503717337,12,0.46,85,14,0.6950446689865849,Rất ổn định,8034000,Trên 3 tỷ
4092,64007,Good,723,90,237,346,965,495492000,273282000,46792500,5616690,249,46,18,0.7723016752688867,71,0.86,284,23,0.4408005567035279,Ổn định,6751000,Từ 300 triệu tới 1 tỷ
4093,13754,Good,53,89,141,373,884,928395000,771263000,55305600,6427010,280,43,1,0.7538772961718699,5,0.46,295,28,0.8729301230360542,Rất ổn định,1290000,Từ 300 triệu tới 1 tỷ
4094,77209,Good,590,135,300,222,446,438524000,204008000,93727800,4023870,2,56,6,0.9730487567839284,34,0.06,414,21,0.6701803026924885,Tạm ổn,4275000,Từ 300 triệu tới 1 tỷ
4095,11426,Good,335,157,159,64,927,968498000,283181000,11124200,8730270,299,73,37,0.9383499389453982,86,0.59,572,15,0.5088777244989022,Rất ổn định,3802000,Dưới 300 triệu
4096,6331,Good,320,234,71,45,726,482471000,696553000,14529200,2869310,292,77,25,0.6975814374140841,92,0.79,66,14,0.3687700124529964,Rất ổn định,9078000,Dưới 300 triệu
4097,35672,Good,764,338,80,529,687,685297000,538045000,74161600,4637630,46,62,9,0.7996514951970116,18,0.92,44,42,0.6751232163508031,Ổn định,2669000,Trên 1 tỷ
4098,96811,Good,590,126,281,157,311,974878000,74700000,18295600,8744420,120,29,1,0.6322661877539753,70,0.04,461,14,0.3124774214330298,Rất ổn định,7834000,Dưới 300 triệu
4099,14299,Good,271,314,298,338,916,263208000,894060000,3186200,260850,27,43,4,0.8667601557116108,39,0.22,99,19,0.3657538197802918,Rất ổn định,350000,Trên 1 tỷ
4100,70869,Good,345,274,14,431,359,152880000,710377000,11451000,2039110,258,41,2,0.713637259072526,68,0.49,920,42,0.3569220076801447,Rất ổn định,794000,Từ 300 triệu tới 1 tỷ
4101,70424,Good,620,330,271,257,389,494029000,960140000,40029400,6983420,159,98,1,0.331975554412741,85,0.78,208,24,0.6240599487986398,Rất ổn định,1890000,Trên 1 tỷ
4102,36781,Good,579,9,240,436,4,787549000,245142000,50713200,1379600,163,49,20,0.5653065182348052,64,0.63,709,50,0.2472573878128975,Tạm ổn,5174000,Trên 3 tỷ
4103,7828,Good,422,236,273,484,704,369205000,500442000,67941500,6730900,118,93,3,0.1206735157061895,3,0.04,80,0,0.2079400450778689,Tạm ổn,9955000,Dưới 300 triệu
4104,52051,Good,353,286,164,230,942,389260000,689553000,58133300,623920,43,58,1,0.791992368020581,94,0.64,469,6,0.1460891033979175,Rất ổn định,7307000,Trên 1 tỷ
4105,51336,Good,387,201,107,213,375,928319000,729529000,3685600,1879760,80,69,2,0.4531746443091571,25,0.1,2,38,0.8651617866045822,Rất ổn định,5485000,Trên 1 tỷ
4106,96934,Good,818,270,36,452,225,356507000,439727000,9760100,397320,206,56,2,0.4857886014618545,81,0.8,307,42,0.1959888181029018,Ổn định,4609000,Dưới 300 triệu
4107,57833,Good,520,92,97,439,127,228628000,274978000,12419300,2105180,212,23,4,0.480643281641819,84,0.67,324,8,0.3153712215284849,Rất ổn định,4381000,Trên 3 tỷ
4108,26372,Good,861,111,274,420,14,390808000,203420000,41525700,4328640,224,12,18,0.5359569747897533,45,0.65,719,8,0.422273672177059,Ổn định,3232000,Trên 3 tỷ
4109,393,Good,479,317,232,201,365,242581000,660557000,33238800,1340000,118,75,2,0.0013760304860322,28,0.44,638,32,0.4515474157311129,Rất ổn định,2805000,Trên 3 tỷ
4110,99658,Good,159,159,56,396,128,121976000,629059000,62030400,246590,20,54,2,0.9929271366724604,85,0.96,197,10,0.0514587810577921,Rất ổn định,941000,Trên 3 tỷ
4111,96204,Good,253,353,211,292,836,913180000,410976000,93492900,6850900,267,19,35,0.9599741303413016,23,0.68,250,5,0.8544648184366336,Rất ổn định,6424000,Trên 1 tỷ
4112,76929,Good,472,74,276,368,146,426035000,211395000,93085400,84450,138,84,9,0.0725949910063993,51,0.54,653,7,0.115122154998861,Rất ổn định,8207000,Dưới 300 triệu
4113,47670,Good,220,261,160,426,560,694966000,628470000,8874300,2954260,72,15,3,0.1878722554931156,50,0.47,949,4,0.2841753816465431,Rất ổn định,8929000,Trên 1 tỷ
4114,52598,Good,410,106,126,191,175,432693000,735211000,40843400,2584310,1,8,25,0.0564739260729478,27,0.42,624,5,0.6983386255890325,Rất ổn định,1983000,Trên 1 tỷ
4115,19905,Good,517,126,119,384,134,891496000,462749000,33297200,643020,271,55,16,0.9258886616463644,69,0.99,795,13,0.0295126330766971,Ổn định,3915000,Từ 300 triệu tới 1 tỷ
4116,76825,Good,864,82,296,310,236,124662000,376340000,64206900,6021090,220,89,3,0.969304058831992,53,0.03,138,49,0.4145115546088578,Rất ổn định,8010000,Dưới 300 triệu
4117,38172,Good,125,167,272,254,340,569470000,276239000,81533200,6971920,144,62,1,0.0757891273560561,52,0.84,887,16,0.6570252376634331,Rất ổn định,6148000,Dưới 300 triệu
4118,1552,Good,328,333,205,328,978,682775000,278700000,93530400,1197920,16,48,9,0.3554434207953775,68,0.28,140,20,0.7011876687716858,Rất ổn định,3293000,Dưới 300 triệu
4119,67339,Good,226,297,238,586,422,501727000,429539000,25025200,8615830,58,36,6,0.866237954370895,97,0.53,897,36,0.8902026008782354,Ổn định,3185000,Từ 300 triệu tới 1 tỷ
4120,29214,Good,836,49,85,361,371,330014000,817772000,88410000,454860,102,55,15,0.6043699139587878,99,0.75,806,24,0.6808140327415758,Rất ổn định,7254000,Trên 3 tỷ
4121,95780,Good,627,24,147,539,227,418960000,960640000,7323700,2745650,148,31,5,0.9160868466465002,60,0.97,792,46,0.8714477154009141,Rất ổn định,1584000,Dưới 300 triệu
4122,18512,Good,238,186,182,127,45,878334000,6614000,33714200,7357440,38,75,11,0.5576968494743785,94,0.11,156,29,0.569848618200756,Ổn định,7771000,Trên 1 tỷ
4123,28696,Good,815,178,268,102,682,905577000,27601000,11047400,9015260,49,42,58,0.7959624716017223,38,0.47,453,11,0.5060998425147061,Rất ổn định,4246000,Từ 300 triệu tới 1 tỷ
4124,56035,Good,810,237,200,132,165,750584000,947300000,56941800,3224180,257,44,37,0.5948496439087683,96,0.1,608,50,0.082614261126855,Rất ổn định,7759000,Dưới 300 triệu
4125,61600,Good,798,5,115,255,607,536953000,916902000,11931700,8901590,68,70,23,0.6031160773730389,89,0.57,567,17,0.6023828555450819,Ổn định,8850000,Trên 1 tỷ
4126,41365,Good,481,52,260,504,386,765615000,580641000,95867100,6059220,258,19,14,0.31232481067853,86,0.77,502,18,0.6021720464796722,Rất ổn định,240000,Dưới 300 triệu
4127,93871,Good,156,351,100,148,296,228345000,575834000,71781100,3214740,225,82,19,0.5043609134604999,80,0.1,455,33,0.5234681628117026,Rất ổn định,5261000,Trên 3 tỷ
4128,86715,Bad,749,312,287,445,398,230502000,413068000,9662200,2310760,176,2,39,0.0655351304053678,47,0.99,962,50,0.6802186592248444,Tạm ổn,5344000,Từ 300 triệu tới 1 tỷ
4129,31791,Good,559,160,289,466,524,318985000,43566000,74212600,7078670,67,12,15,0.5930350657677855,68,0.01,775,44,0.0865883515894854,Rất ổn định,6120000,Trên 3 tỷ
4130,26651,Good,250,283,41,323,938,329531000,287234000,76425000,9798630,97,49,20,0.2402798592232206,75,0.78,261,40,0.9721565445948,Rất ổn định,1726000,Dưới 300 triệu
4131,84546,Good,892,145,198,60,781,74370000,158750000,35237800,9370090,281,91,3,0.9742068232048932,60,0.28,275,34,0.5884817466075281,Ổn định,7458000,Trên 3 tỷ
4132,52314,Good,656,87,168,166,406,136486000,852109000,17898300,6137550,70,27,2,0.8190162496220166,69,0.98,662,48,0.1464840815633513,Rất ổn định,1141000,Dưới 300 triệu
4133,91274,Good,138,171,84,457,136,847090000,217586000,68797300,6191890,176,64,4,0.1616811702019901,70,0.17,295,37,0.0427251146438254,Rất ổn định,6131000,Dưới 300 triệu
4134,56742,Good,484,72,140,505,537,407719000,769886000,86235100,3108530,283,34,5,0.3095107179516607,18,0.75,667,47,0.4861017754310995,Rất ổn định,567000,Dưới 300 triệu
4135,92842,Good,852,214,41,396,256,643283000,558139000,1967400,1245330,97,42,9,0.8236838500688344,69,0.51,445,28,0.0828141812883694,Rất ổn định,1458000,Từ 300 triệu tới 1 tỷ
4136,93029,Good,428,85,64,232,771,963844000,956482000,48196200,838230,299,11,24,0.8918202528525818,7,0.75,291,0,0.7033073929613111,Rất ổn định,6478000,Dưới 300 triệu
4137,28004,Good,383,50,16,11,713,242101000,677325000,4252100,5482650,72,77,7,0.261497160755117,97,0.44,493,39,0.3629830837699639,Rất ổn định,9361000,Từ 300 triệu tới 1 tỷ
4138,68605,Good,733,310,78,275,712,531192000,151741000,7910600,7570720,170,46,7,0.8479534368317551,64,0.73,181,7,0.1352168945488445,Rất ổn định,6914000,Dưới 300 triệu
4139,2489,Good,602,247,50,264,783,34021000,876764000,39057000,550420,109,75,4,0.7274435938019564,31,0.93,90,23,0.7180039627807633,Rất ổn định,6679000,Dưới 300 triệu
4140,30673,Good,248,203,44,459,538,98279000,442469000,78145100,5152400,215,58,14,0.3889538644210206,11,0.51,138,2,0.5203467182556192,Rất ổn định,4893000,Trên 3 tỷ
4141,75724,Good,154,277,222,234,338,777187000,67537000,17261900,2398510,289,58,50,0.5543938879913554,41,0.8,114,45,0.9830468760467684,Ổn định,5821000,Dưới 300 triệu
