,customer_id,credit_label,credit_score,credit_rating,credit_limit,approval_status,reject_reason,application_date,application_reason,disbursement_date
9498,7162,Good,727,Xuất sắc,65000000.0,Chấp nhận,,2022-12-29,Mua mô tô,2023-01-21
9499,39656,Good,742,Xuất sắc,60000000.0,Chấp nhận,,2022-06-09,Thanh toán học phí,2022-06-28
9500,11795,Good,713,Tốt,35000000.0,Chấp nhận,,2022-11-23,Mua điện thoại/smartphone,2022-12-15
9501,2510,Bad,570,Kém,,Từ chối,Thu nhập không đủ,2022-11-20,Thanh toán khoản vay cũ,
9502,4364,Good,758,Xuất sắc,80000000.0,Chấp nhận,,2022-06-07,Mở kinh doanh nhỏ,2022-06-22
9503,84707,Bad,532,Kém,,Từ chối,Công việc không ổn định,2022-08-18,Mua đồ trang sức,
9504,6772,Good,693,Tốt,30000000.0,Chấp nhận,,2022-05-20,Mua sắm thiết bị gia đình,2022-06-10
9505,53012,Bad,377,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-12-09,Mua hàng điện tử,
9506,79012,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-01-04,Thanh toán chi phí gia đình,2022-01-21
9507,11074,Good,717,Tốt,30000000.0,Chấp nhận,,2022-03-28,Thanh toán khoản vay cũ,2022-04-18
9508,89614,Bad,675,Trung bình,20000000.0,Chấp nhận,,2022-10-21,Thanh toán khoản vay cũ,2022-11-07
9509,81227,Good,727,Xuất sắc,65000000.0,Chấp nhận,,2022-03-25,Thanh toán chi phí gia đình,2022-04-23
9510,93444,Bad,661,Trung bình,25000000.0,Chấp nhận,,2022-09-20,Mua đồ trang sức,2022-10-14
9511,86400,Good,693,Tốt,45000000.0,Chấp nhận,,2022-01-11,Thanh toán khoản vay cũ,2022-02-03
9512,59795,Good,696,Tốt,35000000.0,Chấp nhận,,2022-05-25,Mua máy tính/laptop,2022-06-10
9513,48379,Bad,532,Kém,,Từ chối,Lịch sử tín dụng kém,2022-11-22,Mua máy tính/laptop,
9514,49492,Good,703,Tốt,40000000.0,Chấp nhận,,2022-11-27,Thanh toán khoản vay cũ,2022-12-23
9515,12248,Bad,377,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-03-08,Mua điện thoại/smartphone,
9516,42776,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-08-12,Mua mô tô,2022-09-05
9517,69007,Bad,300,Kém,,Từ chối,Không cung cấp đầy đủ thông tin,2022-11-24,Mua hàng điện tử,
9518,59992,Bad,493,Kém,,Từ chối,Quá nhiều khoản vay,2022-04-12,Đi du lịch,
9519,83136,Good,710,Tốt,40000000.0,Chấp nhận,,2022-12-05,Mua đồ điện tử gia dụng,2022-12-23
9520,63204,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-04-06,Mua sắm thiết bị gia đình,2022-04-25
9521,62641,Bad,532,Kém,,Từ chối,Điểm tín dụng thấp,2022-11-21,Mua mô tô,
9522,80563,Good,710,Tốt,35000000.0,Chấp nhận,,2022-04-04,Mua đồ trang sức,2022-04-30
9523,16574,Bad,609,Kém,,Từ chối,Không có lịch sử tín dụng,2022-10-04,Thanh toán khoản vay cũ,
9524,38452,Good,710,Tốt,35000000.0,Chấp nhận,,2022-08-22,Thanh toán khoản vay cũ,2022-09-12
9525,40821,Good,693,Tốt,40000000.0,Chấp nhận,,2022-08-09,Mua đồ điện tử gia dụng,2022-08-26
9526,78214,Good,758,Xuất sắc,65000000.0,Chấp nhận,,2022-12-28,Thanh toán chi phí gia đình,2023-01-20
9527,57836,Good,696,Tốt,70000000.0,Chấp nhận,,2022-09-07,Mua đồ trang sức,2022-09-26
9528,19804,Bad,532,Kém,,Từ chối,Thu nhập không đủ,2022-03-03,Thanh toán chi phí gia đình,
9529,30358,Good,713,Tốt,35000000.0,Chấp nhận,,2022-08-30,Thanh toán khoản vay cũ,2022-09-13
9530,86956,Good,742,Xuất sắc,65000000.0,Chấp nhận,,2022-06-04,Đi du lịch,2022-06-18
9531,35840,Good,710,Tốt,35000000.0,Chấp nhận,,2022-06-05,Đi du lịch,2022-07-04
9532,55849,Bad,377,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-09-16,Mua hàng điện tử,
9533,17882,Good,742,Xuất sắc,60000000.0,Chấp nhận,,2022-11-13,Mua hàng điện tử,2022-12-05
9534,8251,Good,710,Tốt,45000000.0,Chấp nhận,,2022-06-06,Mua điện thoại/smartphone,2022-06-30
9535,38681,Good,727,Xuất sắc,55000000.0,Chấp nhận,,2022-01-29,Thanh toán chi phí gia đình,2022-02-24
9536,43432,Good,693,Tốt,35000000.0,Chấp nhận,,2022-03-23,Mở kinh doanh nhỏ,2022-04-20
9537,76585,Good,693,Tốt,45000000.0,Chấp nhận,,2022-02-03,Đi du lịch,2022-02-18
9538,3873,Good,696,Tốt,75000000.0,Chấp nhận,,2022-01-27,Mua máy tính/laptop,2022-02-20
9539,56831,Good,710,Tốt,30000000.0,Chấp nhận,,2022-01-24,Mua hàng điện tử,2022-02-11
9540,9884,Bad,647,Trung bình,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-03-07,Thanh toán khoản vay cũ,
9541,7725,Good,696,Tốt,55000000.0,Chấp nhận,,2022-11-17,Thanh toán khoản vay cũ,2022-12-02
9542,31351,Good,758,Xuất sắc,70000000.0,Chấp nhận,,2022-08-14,Thanh toán học phí,2022-09-03
9543,39543,Bad,416,Kém,,Từ chối,Công việc không ổn định,2022-03-17,Mua mô tô,
9544,14166,Bad,633,Trung bình,20000000.0,Chấp nhận,,2022-05-21,Mua mô tô,2022-06-14
9545,74280,Good,717,Tốt,30000000.0,Chấp nhận,,2022-05-19,Mua điện thoại/smartphone,2022-06-13
9546,58805,Good,693,Tốt,30000000.0,Chấp nhận,,2022-03-21,Mua đồ thể thao,2022-04-07
9547,33735,Good,693,Tốt,60000000.0,Chấp nhận,,2022-02-21,Thanh toán khoản vay cũ,2022-03-16
9548,57715,Good,710,Tốt,45000000.0,Chấp nhận,,2022-11-20,Thanh toán khoản vay cũ,2022-12-11
9549,86459,Good,713,Tốt,40000000.0,Chấp nhận,,2022-02-21,Mua máy tính/laptop,2022-03-12
9550,26066,Bad,532,Kém,,Từ chối,Quá nhiều khoản vay,2022-11-28,Thanh toán khoản vay cũ,
9551,14642,Bad,647,Trung bình,15000000.0,Chấp nhận,,2022-09-11,Đi du lịch,2022-09-27
9552,12640,Good,700,Tốt,50000000.0,Chấp nhận,,2022-08-04,Sửa chữa nhà cửa,2022-08-27
9553,76442,Good,758,Xuất sắc,75000000.0,Chấp nhận,,2022-01-07,Thanh toán chi phí gia đình,2022-01-26
9554,94993,Bad,647,Trung bình,15000000.0,Chấp nhận,,2022-11-24,Thanh toán khoản vay cũ,2022-12-22
9555,85704,Bad,416,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-05-11,Thanh toán học phí,
9556,16699,Good,707,Tốt,40000000.0,Chấp nhận,,2022-11-24,"Chi tiêu sinh nhật, lễ tết",2022-12-20
9557,88698,Good,696,Tốt,40000000.0,Chấp nhận,,2022-07-16,Mua sắm thời trang,2022-08-13
9558,44688,Good,727,Xuất sắc,95000000.0,Chấp nhận,,2022-08-07,Mua đồ trang sức,2022-08-24
9559,25982,Good,713,Tốt,35000000.0,Chấp nhận,,2022-10-06,Thanh toán khoản vay cũ,2022-10-23
9560,25163,Good,713,Tốt,45000000.0,Chấp nhận,,2022-05-15,Thanh toán chi phí gia đình,2022-06-03
9561,62727,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-04-14,Mua điện thoại/smartphone,2022-05-04
9562,43161,Bad,668,Trung bình,20000000.0,Chấp nhận,,2022-02-15,Đi du lịch,2022-03-15
9563,73379,Good,713,Tốt,70000000.0,Chấp nhận,,2022-04-16,Mua máy tính/laptop,2022-05-01
9564,66538,Bad,493,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-11-15,Đi du lịch,
9565,29172,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-06-25,Mua đồ thể thao,
9566,50788,Good,707,Tốt,35000000.0,Chấp nhận,,2022-05-14,Mở kinh doanh nhỏ,2022-06-11
9567,77059,Bad,532,Kém,,Từ chối,Quá nhiều khoản vay,2022-08-23,Mua hàng điện tử,
9568,86652,Bad,454,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-06-23,Mua sắm thời trang,
9569,64469,Bad,338,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-05-30,"Chi tiêu sinh nhật, lễ tết",
9570,39303,Bad,377,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-01-10,Mua máy tính/laptop,
9571,77156,Good,727,Xuất sắc,95000000.0,Chấp nhận,,2022-05-24,Điều trị sức khỏe,2022-06-11
9572,20249,Good,700,Tốt,35000000.0,Chấp nhận,,2022-06-16,Mua điện thoại/smartphone,2022-07-06
9573,37627,Good,693,Tốt,35000000.0,Chấp nhận,,2022-06-18,Mua sắm thời trang,2022-07-06
9574,66013,Bad,416,Kém,,Từ chối,Quá nhiều khoản vay,2022-09-30,Thanh toán hóa đơn y tế,
9575,9448,Bad,493,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-08-11,Mua đồ phục vụ công việcTrang trải chi phí học tập,
9576,58537,Good,703,Tốt,45000000.0,Chấp nhận,,2022-08-05,Thanh toán chi phí gia đình,2022-08-27
9577,81434,Good,700,Tốt,45000000.0,Chấp nhận,,2022-10-13,Sửa chữa nhà cửa,2022-11-01
9578,42763,Good,710,Tốt,50000000.0,Chấp nhận,,2022-04-26,Mua hàng điện tử,2022-05-24
9579,94839,Bad,570,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-04-06,Mua sắm thời trang,
9580,54241,Good,696,Tốt,60000000.0,Chấp nhận,,2022-11-02,Mua mô tô,2022-11-20
9581,4482,Bad,416,Kém,,Từ chối,Điểm tín dụng thấp,2022-05-18,Thanh toán chi phí gia đình,
9582,13909,Bad,640,Trung bình,30000000.0,Chấp nhận,,2022-06-14,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-07-05
9583,64964,Good,717,Tốt,35000000.0,Chấp nhận,,2022-04-27,Mua mô tô,2022-05-22
9584,67332,Good,717,Tốt,35000000.0,Chấp nhận,,2022-05-22,Mua đồ thể thao,2022-06-10
9585,95300,Bad,647,Trung bình,5000000.0,Chấp nhận,,2022-04-27,Đi du lịch,2022-05-26
9586,45173,Good,710,Tốt,30000000.0,Chấp nhận,,2022-08-31,Thanh toán khoản vay cũ,2022-09-25
9587,19217,Good,710,Tốt,50000000.0,Chấp nhận,,2022-05-16,Thanh toán học phí,2022-06-11
9588,89205,Bad,570,Kém,,Từ chối,Công việc không ổn định,2022-02-08,Mua đồ trang sức,
9589,30257,Good,696,Tốt,55000000.0,Chấp nhận,,2022-12-13,Mở kinh doanh nhỏ,2023-01-09
9590,84309,Good,703,Tốt,40000000.0,Chấp nhận,,2022-08-13,Mở kinh doanh nhỏ,2022-08-29
9591,53351,Good,710,Tốt,30000000.0,Chấp nhận,,2022-11-24,Mua đồ trang sức,2022-12-08
9592,24661,Good,696,Tốt,50000000.0,Chấp nhận,,2022-04-23,Mua mô tô,2022-05-15
9593,40643,Good,710,Tốt,30000000.0,Chấp nhận,,2022-04-28,Đi du lịch,2022-05-18
9594,15082,Good,710,Tốt,60000000.0,Chấp nhận,,2022-07-19,Sửa chữa nhà cửa,2022-08-06
9595,47996,Bad,300,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-12-22,Mua hàng điện tử,
9596,84493,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-01-28,Mua mô tô,2022-02-14
9597,46963,Good,710,Tốt,55000000.0,Chấp nhận,,2022-11-10,Thanh toán khoản vay cũ,2022-11-29
9598,93382,Good,696,Tốt,70000000.0,Chấp nhận,,2022-04-22,Mở kinh doanh nhỏ,2022-05-08
9599,92056,Bad,570,Kém,,Từ chối,Công việc không ổn định,2022-10-14,Thanh toán khoản vay cũ,
9600,45203,Good,710,Tốt,35000000.0,Chấp nhận,,2022-02-27,Mua mô tô,2022-03-25
9601,8993,Good,696,Tốt,45000000.0,Chấp nhận,,2022-08-09,Mua mô tô,2022-09-07
9602,96832,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-12-19,Mua đồ điện tử gia dụng,2023-01-15
9603,74417,Good,700,Tốt,40000000.0,Chấp nhận,,2022-06-12,Mở kinh doanh nhỏ,2022-07-04
9604,34211,Good,758,Xuất sắc,50000000.0,Chấp nhận,,2022-03-20,"Làm đẹp, spa",2022-04-04
9605,55463,Good,710,Tốt,45000000.0,Chấp nhận,,2022-03-11,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-03-28
9606,83167,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-06-21,Đi du lịch,2022-07-20
9607,58786,Good,710,Tốt,35000000.0,Chấp nhận,,2022-08-27,Thanh toán học phí,2022-09-13
9608,20397,Bad,416,Kém,,Từ chối,Công việc không ổn định,2022-12-16,Thanh toán khoản vay cũ,
9609,88863,Bad,532,Kém,,Từ chối,Quá nhiều khoản vay,2022-02-14,Mua điện thoại/smartphone,
9610,36158,Good,693,Tốt,35000000.0,Chấp nhận,,2022-03-02,Xây dựng nhà ở,2022-03-16
9611,84592,Bad,570,Kém,,Từ chối,Lịch sử tín dụng kém,2022-11-06,Mua sắm thời trang,
9612,57822,Good,713,Tốt,55000000.0,Chấp nhận,,2022-10-07,"Làm đẹp, spa",2022-11-01
9613,72096,Good,758,Xuất sắc,65000000.0,Chấp nhận,,2022-09-09,Đi du lịch,2022-10-08
9614,6712,Good,804,Xuất sắc,90000000.0,Chấp nhận,,2022-06-28,Mua mô tô,2022-07-27
9615,75508,Bad,570,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-04-23,Sửa chữa nhà cửa,
9616,7260,Bad,377,Kém,,Từ chối,Công việc không ổn định,2022-02-11,Đi du lịch,
9617,9194,Bad,633,Trung bình,5000000.0,Chấp nhận,,2022-04-29,Mua điện thoại/smartphone,2022-05-13
9618,60335,Good,713,Tốt,50000000.0,Chấp nhận,,2022-01-01,Mua hàng điện tử,2022-01-16
9619,69810,Good,717,Tốt,50000000.0,Chấp nhận,,2022-06-10,Mua đồ điện tử gia dụng,2022-07-02
9620,40046,Good,693,Tốt,30000000.0,Chấp nhận,,2022-07-19,Thanh toán khoản vay cũ,2022-08-17
9621,665,Bad,654,Trung bình,,Từ chối,Quá nhiều khoản vay,2022-11-29,"Chi tiêu sinh nhật, lễ tết",
9622,18871,Good,700,Tốt,45000000.0,Chấp nhận,,2022-08-03,Thanh toán chi phí gia đình,2022-08-28
9623,16167,Good,690,Tốt,30000000.0,Chấp nhận,,2022-05-24,Mua máy tính/laptop,2022-06-16
9624,12362,Good,693,Tốt,35000000.0,Chấp nhận,,2022-07-07,"Chi tiêu sinh nhật, lễ tết",2022-07-26
9625,96858,Good,713,Tốt,60000000.0,Chấp nhận,,2022-01-28,Thanh toán khoản vay cũ,2022-02-16
9626,81855,Good,713,Tốt,40000000.0,Chấp nhận,,2022-07-13,Mua máy tính/laptop,2022-08-08
9627,9658,Good,696,Tốt,40000000.0,Chấp nhận,,2022-09-14,"Chi tiêu sinh nhật, lễ tết",2022-10-07
9628,7568,Good,710,Tốt,40000000.0,Chấp nhận,,2022-11-30,Mua máy tính/laptop,2022-12-19
9629,48688,Good,710,Tốt,30000000.0,Chấp nhận,,2022-06-22,Mua sắm thời trang,2022-07-14
9630,36113,Bad,570,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-04-25,Mua mô tô,
9631,27951,Good,696,Tốt,30000000.0,Chấp nhận,,2022-12-26,Mua đồ phục vụ công việcTrang trải chi phí học tập,2023-01-16
9632,20664,Good,717,Tốt,35000000.0,Chấp nhận,,2022-02-25,Mua điện thoại/smartphone,2022-03-16
9633,18839,Good,713,Tốt,50000000.0,Chấp nhận,,2022-11-15,Mua điện thoại/smartphone,2022-12-10
9634,47750,Good,696,Tốt,30000000.0,Chấp nhận,,2022-03-17,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-04-09
9635,45681,Good,713,Tốt,35000000.0,Chấp nhận,,2022-04-21,Thanh toán khoản vay cũ,2022-05-11
9636,32405,Good,710,Tốt,55000000.0,Chấp nhận,,2022-09-04,Mua máy tính/laptop,2022-09-25
9637,20717,Good,717,Tốt,30000000.0,Chấp nhận,,2022-09-01,Thanh toán học phí,2022-09-21
9638,30590,Good,696,Tốt,50000000.0,Chấp nhận,,2022-01-31,Mua đồ điện tử gia dụng,2022-02-15
9639,65341,Good,707,Tốt,45000000.0,Chấp nhận,,2022-08-15,Mua sắm thời trang,2022-09-06
9640,96389,Good,742,Xuất sắc,55000000.0,Chấp nhận,,2022-06-07,Đi du lịch,2022-06-27
9641,75944,Good,710,Tốt,30000000.0,Chấp nhận,,2022-05-30,Thanh toán khoản vay cũ,2022-06-24
9642,40892,Bad,377,Kém,,Từ chối,Công việc không ổn định,2022-08-19,Mua sắm thời trang,
9643,67635,Good,717,Tốt,50000000.0,Chấp nhận,,2022-10-19,Mua mô tô,2022-11-12
9644,45546,Good,707,Tốt,70000000.0,Chấp nhận,,2022-04-20,Thanh toán khoản vay cũ,2022-05-10
9645,752,Good,696,Tốt,45000000.0,Chấp nhận,,2022-06-09,Mua đồ điện tử gia dụng,2022-07-03
9646,9359,Bad,532,Kém,,Từ chối,Lịch sử tín dụng kém,2022-01-10,Mua hàng điện tử,
9647,65120,Bad,640,Trung bình,10000000.0,Chấp nhận,,2022-09-22,Mua mô tô,2022-10-13
9648,80209,Good,696,Tốt,60000000.0,Chấp nhận,,2022-04-22,Thanh toán học phí,2022-05-07
9649,63203,Bad,570,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-02-25,Mua sắm thiết bị gia đình,
9650,11922,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-05-30,Thanh toán khoản vay cũ,2022-06-23
9651,39666,Good,693,Tốt,55000000.0,Chấp nhận,,2022-08-15,Mua đồ điện tử gia dụng,2022-09-09
9652,36689,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-03-29,Mua đồ điện tử gia dụng,2022-04-15
9653,14064,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-02-14,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-03-04
9654,15613,Bad,647,Trung bình,10000000.0,Chấp nhận,,2022-11-24,Mua máy tính/laptop,2022-12-14
9655,60707,Bad,338,Kém,,Từ chối,Điểm tín dụng thấp,2022-04-11,Mua đồ điện tử gia dụng,
9656,50315,Bad,532,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-03-17,"Chi tiêu sinh nhật, lễ tết",
9657,71248,Good,696,Tốt,35000000.0,Chấp nhận,,2022-04-30,Mua sắm thời trang,2022-05-22
9658,58588,Bad,532,Kém,,Từ chối,Không có lịch sử tín dụng,2022-02-09,Thanh toán khoản vay cũ,
9659,93769,Good,693,Tốt,40000000.0,Chấp nhận,,2022-10-06,Thanh toán khoản vay cũ,2022-10-20
9660,1320,Good,742,Xuất sắc,65000000.0,Chấp nhận,,2022-09-09,Mua điện thoại/smartphone,2022-09-23
9661,81908,Good,710,Tốt,35000000.0,Chấp nhận,,2022-11-04,Mua máy tính/laptop,2022-12-03
9662,19875,Bad,454,Kém,,Từ chối,Công việc không ổn định,2022-02-05,Đi du lịch,
9663,65040,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-10-06,Mua đồ thể thao,2022-10-31
9664,62237,Good,696,Tốt,50000000.0,Chấp nhận,,2022-09-17,Mở kinh doanh nhỏ,2022-10-06
9665,10137,Good,696,Tốt,40000000.0,Chấp nhận,,2022-03-09,Mua điện thoại/smartphone,2022-03-27
9666,83468,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-05-07,Mua sắm thời trang,2022-05-24
9667,56620,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-02-26,Mua mô tô,2022-03-18
9668,42472,Bad,338,Kém,,Từ chối,Quá nhiều khoản vay,2022-11-30,Thanh toán khoản vay cũ,
9669,61942,Good,693,Tốt,50000000.0,Chấp nhận,,2022-08-22,Mua mô tô,2022-09-09
9670,65713,Good,717,Tốt,30000000.0,Chấp nhận,,2022-05-26,Đi du lịch,2022-06-13
9671,1781,Good,703,Tốt,35000000.0,Chấp nhận,,2022-07-10,Mua đồ trang sức,2022-08-05
9672,41271,Good,717,Tốt,45000000.0,Chấp nhận,,2022-03-22,Mở kinh doanh nhỏ,2022-04-10
9673,35741,Good,773,Xuất sắc,55000000.0,Chấp nhận,,2022-01-02,Thanh toán học phí,2022-01-25
9674,45320,Good,713,Tốt,35000000.0,Chấp nhận,,2022-12-13,Thanh toán chi phí gia đình,2022-12-28
9675,75463,Good,710,Tốt,30000000.0,Chấp nhận,,2022-08-24,Đi du lịch,2022-09-22
9676,48822,Good,742,Xuất sắc,55000000.0,Chấp nhận,,2022-05-21,Thanh toán khoản vay cũ,2022-06-11
9677,77823,Bad,668,Trung bình,,Từ chối,Lịch sử tín dụng kém,2022-06-26,Đi du lịch,
9678,8646,Good,727,Xuất sắc,50000000.0,Chấp nhận,,2022-11-21,Mua mô tô,2022-12-07
9679,25507,Bad,633,Trung bình,20000000.0,Chấp nhận,,2022-07-31,Thêm vốn kinh doanh,2022-08-28
9680,65951,Good,707,Tốt,45000000.0,Chấp nhận,,2022-02-25,Mua đồ điện tử gia dụng,2022-03-22
9681,26542,Bad,647,Trung bình,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-05-15,Mua sắm thiết bị gia đình,
9682,14611,Good,707,Tốt,45000000.0,Chấp nhận,,2022-11-03,Đi du lịch,2022-11-29
9683,46386,Bad,570,Kém,,Từ chối,Không có lịch sử tín dụng,2022-02-15,Mua điện thoại/smartphone,
9684,59501,Good,758,Xuất sắc,55000000.0,Chấp nhận,,2022-01-24,Tiêu dùng và giải trí,2022-02-16
9685,51095,Good,710,Tốt,30000000.0,Chấp nhận,,2022-08-01,Đi du lịch,2022-08-15
9686,49694,Good,710,Tốt,45000000.0,Chấp nhận,,2022-06-24,Mua hàng điện tử,2022-07-17
9687,60702,Good,693,Tốt,75000000.0,Chấp nhận,,2022-05-23,Mở kinh doanh nhỏ,2022-06-07
9688,8690,Bad,493,Kém,,Từ chối,Điểm tín dụng thấp,2022-09-29,Thanh toán khoản vay cũ,
9689,61337,Good,742,Xuất sắc,60000000.0,Chấp nhận,,2022-09-26,Mua mô tô,2022-10-22
9690,41409,Good,758,Xuất sắc,65000000.0,Chấp nhận,,2022-11-10,Mua sắm thiết bị gia đình,2022-11-26
9691,63154,Bad,493,Kém,,Từ chối,Lịch sử tín dụng kém,2022-08-31,Mua đồ nội thất,
9692,40641,Bad,609,Kém,,Từ chối,Thu nhập không đủ,2022-11-17,Mua máy tính/laptop,
9693,8724,Bad,570,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-04-11,Đi du lịch,
9694,49881,Good,703,Tốt,35000000.0,Chấp nhận,,2022-07-27,Mua mô tô,2022-08-11
9695,38464,Bad,338,Kém,,Từ chối,Không có lịch sử tín dụng,2022-08-09,Đi du lịch,
9696,69136,Bad,416,Kém,,Từ chối,Điểm tín dụng thấp,2022-10-16,Mua đồ trang sức,
9697,45142,Bad,570,Kém,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-09-23,Đi du lịch,
9698,45700,Good,713,Tốt,35000000.0,Chấp nhận,,2022-08-17,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-09-09
9699,82744,Good,713,Tốt,40000000.0,Chấp nhận,,2022-08-28,Mua đồ trang sức,2022-09-12
9700,69073,Good,710,Tốt,50000000.0,Chấp nhận,,2022-01-13,Mua sắm thời trang,2022-01-27
9701,37659,Good,717,Tốt,50000000.0,Chấp nhận,,2022-10-09,Mua điện thoại/smartphone,2022-10-24
9702,3630,Good,742,Xuất sắc,60000000.0,Chấp nhận,,2022-08-02,Mua đồ trang sức,2022-08-19
9703,38952,Good,742,Xuất sắc,95000000.0,Chấp nhận,,2022-12-08,Mua hàng điện tử,2022-12-22
9704,19359,Bad,647,Trung bình,,Từ chối,Quá nhiều khoản vay,2022-08-12,Mua máy tính/laptop,
9705,18623,Good,727,Xuất sắc,70000000.0,Chấp nhận,,2022-05-02,Sửa chữa nhà cửa,2022-05-30
9706,42454,Good,717,Tốt,45000000.0,Chấp nhận,,2022-04-13,Mua máy tính/laptop,2022-05-08
9707,83798,Bad,338,Kém,,Từ chối,Lịch sử tín dụng kém,2022-02-12,Đi du lịch,
9708,73392,Good,710,Tốt,35000000.0,Chấp nhận,,2022-02-01,Mua đồ thể thao,2022-02-17
9709,8414,Good,713,Tốt,40000000.0,Chấp nhận,,2022-11-06,Thanh toán học phí,2022-11-27
9710,98078,Good,707,Tốt,45000000.0,Chấp nhận,,2022-03-20,Mở kinh doanh nhỏ,2022-04-13
9711,67587,Bad,532,Kém,,Từ chối,Không có lịch sử tín dụng,2022-05-27,Mua sắm thiết bị gia đình,
9712,6686,Bad,647,Trung bình,,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,2022-05-05,Đi du lịch,
9713,37204,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-11-02,Đi du lịch,2022-11-26
9714,41895,Good,707,Tốt,45000000.0,Chấp nhận,,2022-07-15,Mua mô tô,2022-07-29
9715,20540,Good,758,Xuất sắc,60000000.0,Chấp nhận,,2022-03-22,Mua mô tô,2022-04-16
9716,2917,Good,696,Tốt,35000000.0,Chấp nhận,,2022-05-05,Sửa chữa nhà cửa,2022-05-20
9717,62221,Good,696,Tốt,50000000.0,Chấp nhận,,2022-08-20,Thanh toán hóa đơn y tế,2022-09-12
9718,56450,Good,742,Xuất sắc,50000000.0,Chấp nhận,,2022-11-01,Mua máy tính/laptop,2022-11-21
9719,83330,Bad,570,Kém,,Từ chối,Quá nhiều khoản vay,2022-05-25,Mua hàng điện tử,
9720,86913,Good,700,Tốt,55000000.0,Chấp nhận,,2022-09-11,Thanh toán khoản vay cũ,2022-10-08
9721,84086,Bad,647,Trung bình,,Từ chối,Công việc không ổn định,2022-07-01,Mua máy tính/laptop,
9722,77207,Good,696,Tốt,35000000.0,Chấp nhận,,2022-10-20,Thanh toán học phí,2022-11-14
9723,42554,Good,710,Tốt,40000000.0,Chấp nhận,,2022-08-29,Thanh toán khoản vay cũ,2022-09-15
9724,95351,Bad,668,Trung bình,10000000.0,Chấp nhận,,2022-12-20,Mua hàng điện tử,2023-01-17
9725,86324,Good,690,Tốt,35000000.0,Chấp nhận,,2022-10-27,Đi du lịch,2022-11-20
9726,61596,Good,696,Tốt,30000000.0,Chấp nhận,,2022-01-01,Mua mô tô,2022-01-28
9727,99135,Bad,570,Kém,,Từ chối,Công việc không ổn định,2022-02-03,Mua điện thoại/smartphone,
9728,61674,Bad,532,Kém,,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,2022-06-14,"Chi tiêu sinh nhật, lễ tết",
9729,20675,Good,710,Tốt,35000000.0,Chấp nhận,,2022-12-11,Thanh toán chi phí gia đình,2023-01-01
9730,65802,Bad,609,Kém,,Từ chối,Quá nhiều khoản vay,2022-01-19,Mua mô tô,
