,customer_id,label_datetime,fraud_label,age,gender,city,occupation,education,marital_status,membership_level,customer_points,total_redeemed_points,discount_rate,has_fraud_txn,has_used_jailbreak,is_emulator,is_blacklist,aov_last_30days,membership_lifespan,num_day_since_last_active,num_active_last_7d,num_active_last_14d,num_active_last_30d,signup_in_latenight,most_active_hour,num_apply_lending,num_reject_lending_by_3pt,total_amount_spent,total_amount_spent_last_30d,total_amount_spent_last_60d,total_amount_spent_last_90d,total_amount_spent_last_180d,total_amount_spent_last_365d,total_tax_amount_spent,total_fee_amount_spent,num_completed_txn,num_canceled_txn,num_reject_txn,pct_reject2total_txn,top_rejected_reason,num_refunded_txn,top_refunded_reason,top_payment_method,top_payment_channel,is_ordering_shipping_address_same,prob_abuse_promotion,num_used_promotion,prob_abnormal_activity,num_select_promotion,num_interest_products,income_spending_ratio,income_stability,total_tax_amount,income_source,annually_income_segment,monthly_income,total_property_value,top_property_type,in_debt,monthly_bill_amount,total_annual_bill_amount,num_bill_overdue
2893,13116,2022-02-18,Bad,37.0,,Hồ Chí Minh,Kỹ sư,Trung học phổ thông,Độc thân,Standard,35.0,26,0.02,True,True,True,Không,86732.77158433899,,191,63,512,875,True,1,,4,3826838000,151522000,409246000.0,,388635000,367851000,48122000,5076720,55,17,48,0.5775571398620108,Khách hàng không hài lòng với trải nghiệm mua hàng,9,"Khách hàng đổi ý, không muốn mua nữa",Chuyển khoản ngân hàng,Ứng dụng điện thoại di động,True,,91,0.94,,13,0.8067952618602786,Tạm ổn,6677000,Freelancer,Từ 300 triệu tới 1 tỷ,335000000.0,1100000000,Căn hộ/Chung cư,Có,,13764000,16
2894,7076,2022-02-21,Good,18.0,Nam,Hà Nam,Nhiếp ảnh gia,Trung học phổ thông,Độc thân,Standard,,4,0.03,True,True,True,Không,97860.5656774348,246.0,360,241,49,923,True,21,20.0,18,6501039000,414059000,788645000.0,777381000.0,716794000,635960000,1155800,326130,249,61,46,0.8931866057901761,Sản phẩm không hoạt động đúng cách,11,Sản phẩm gửi sai,Thẻ tín dụng,Cổng thanh toán của bên thứ ba,True,0.742284578204203,99,0.19,,34,0.4039912596177765,Tạm ổn,7955000,Freelancer,Trên 1 tỷ,,1100000000,Bất động sản thương mại,Không,9300000.0,300300000,7
2895,1510,2021-03-10,Good,26.0,,Hà Nội,Đầu bếp,Trung học phổ thông,Ly hôn,Loyalty,251.0,73,0.03,True,False,False,Không,51931.3619349872,446.0,172,118,318,891,False,2,7.0,9,7709786000,940905000,,,719322000,116402000,69902500,8875410,225,14,11,0.6422642674592424,Sản phẩm không đáp ứng yêu cầu của khách hàng,11,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Cửa hàng trực tiếp,True,0.8992689961630097,43,0.83,,40,0.244452727879786,Ổn định,1272000,,Dưới 300 triệu,10000000.0,400000000,Đất đai,Có,38300000.0,208416000,6
2896,14234,2021-06-26,Bad,22.0,Nam,Bình Phước,Giám đốc,Sinh viên,Độc thân,Standard,34.0,24,0.02,True,True,False,Không,38409.58770339908,826.0,318,15,221,252,True,22,6.0,1,3059129000,869421000,858566000.0,175413000.0,98431000,274331000,84008800,3697180,292,37,69,0.13335371382108,Sản phẩm không đáp ứng yêu cầu của khách hàng,9,Khách hàng không nhận được hàng,Thanh toán qua cổng thanh toán trực tuyến,Cửa hàng trực tiếp,False,0.4659968265613192,68,0.55,852.0,33,0.6830597774484444,Tạm ổn,7984000,,Từ 300 triệu tới 1 tỷ,127000000.0,1900000000,Đất đai,Có,,463788000,12
2897,6031,2022-01-23,Good,,Nam,Hà Nội,Công nhân,Sinh viên,Tái hôn,Loyalty,257.0,208,0.05,True,True,False,Không,52447.34826056412,210.0,15,190,384,198,True,0,15.0,15,2630208000,357348000,389192000.0,232089000.0,559790000,796087000,91956800,8403730,72,52,53,0.9924001867169904,Sản phẩm giao muộn so với hẹn giao,8,Sản phẩm không đúng mô tả,Thẻ tín dụng,Ứng dụng điện thoại di động,False,0.977070372085004,88,0.97,795.0,39,0.8598548186422552,Rất ổn định,5180000,,Từ 300 triệu tới 1 tỷ,957000000.0,1500000000,Nhà ở chính,Không,,373608000,8
2898,9166,2021-04-19,Good,22.0,Nữ,Bình Dương,Lập trình viên,Sinh viên,Độc thân,Standard,35.0,14,0.01,False,True,False,Không,40038.58237228984,885.0,137,249,66,637,False,4,,12,6367843000,337173000,180431000.0,827015000.0,391043000,860060000,56118000,1120980,121,53,22,0.1487996516787599,Vấn đề khác,11,Khách hàng không nhận được hàng,Thẻ tín dụng,Ứng dụng điện thoại di động,False,0.2961387626834156,71,0.64,47.0,36,0.9677334576364762,Rất ổn định,9607000,,Trên 1 tỷ,20000000.0,1000000000,Đất đai,,20100000.0,400284000,13
2899,723,2021-03-02,Good,29.0,Nam,Cần Thơ,Designer,Đi làm,Độc thân,Standard,,3,0.01,True,False,False,Không,56880.432446391525,,299,67,532,816,True,4,18.0,19,7716859000,572962000,855044000.0,75402000.0,323630000,670649000,30482900,9105360,111,6,26,0.63092499892596,Sản phẩm không đáp ứng yêu cầu của khách hàng,11,Sản phẩm nhận không đủ số lượng,Thanh toán bằng QR Code,Ứng dụng điện thoại di động,True,,97,0.2,200.0,17,0.7479442889000587,Tạm ổn,1840000,,Trên 1 tỷ,55000000.0,1700000000,Đất đai,Không,,380844000,4
2900,11196,2021-10-22,Good,25.0,Nam,Hậu Giang,Nhân viên,Đại học,Có 1 bé,Loyalty,345.0,309,0.03,True,False,True,Không,18869.36644686432,806.0,357,182,450,760,True,23,,12,7688514000,997003000,324671000.0,837275000.0,40150000,113435000,42688400,2518630,245,47,68,0.8265165600599561,Sản phẩm không như hình ảnh minh họa,11,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,Giao diện thanh toán trực tuyến trên website,True,0.2900596980992985,42,0.94,,1,0.6792592669168145,Ổn định,4771000,Đầu tư,Dưới 300 triệu,137000000.0,300000000,Bất động sản thương mại,Không,,257352000,18
2901,9358,2021-10-20,Good,21.0,Nữ,Hồ Chí Minh,Kỹ sư,Sinh viên,Có 1 bé,Loyalty,171.0,13,0.04,True,False,False,Không,95027.21803591582,587.0,204,263,202,998,False,10,7.0,9,4869395000,651745000,545520000.0,,415799000,101452000,77387100,9080420,223,21,17,0.3255101027228082,Sản phẩm không đáp ứng yêu cầu của khách hàng,9,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,Điểm thanh toán tự động,True,0.1488315254907634,77,0.85,,3,0.9873842626184176,Ổn định,1054000,Đầu tư,Từ 300 triệu tới 1 tỷ,,700000000,Bất động sản thương mại,Có,,261084000,3
2902,7616,2022-08-20,Good,,Nữ,Hồ Chí Minh,Kỹ sư phần mềm,Trung học phổ thông,Có gia đình,Loyalty,170.0,81,0.04,True,True,True,Không,40666.855639767055,509.0,247,282,294,166,True,1,18.0,11,6626967000,967355000,602078000.0,,90368000,662834000,66344400,4110440,120,52,23,0.154122420049346,Sản phẩm không đáp ứng yêu cầu của khách hàng,6,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Ứng dụng điện thoại di động,False,0.0516858351475266,76,0.48,,8,0.1258955421453624,Tạm ổn,3400000,,Trên 1 tỷ,43000000.0,1600000000,Đất đai,Không,,524232000,15
2903,10617,2022-05-17,Good,31.0,Nữ,Bình Thuận,Kỹ sư hạ tầng mạng,Đi làm,Độc thân,Standard,39.0,18,0.01,False,True,False,Không,,248.0,264,59,537,669,True,17,1.0,13,8938921000,463983000,675059000.0,858206000.0,738394000,320203000,58189500,1815470,260,89,43,0.3575384436678698,Sản phẩm không đáp ứng yêu cầu của khách hàng,7,Sản phẩm gửi sai,Chuyển khoản ngân hàng,Giao diện thanh toán trực tuyến trên website,False,0.4908130280572211,31,0.94,218.0,15,0.1626896917245435,Tạm ổn,7700000,,Trên 1 tỷ,735000000.0,800000000,Đất đai,,34600000.0,101292000,15
2904,5683,2022-02-11,Good,27.0,Nữ,Hồ Chí Minh,Kỹ sư phần mềm,Sinh viên,Có gia đình,Loyalty,107.0,74,0.05,False,True,False,Không,,860.0,244,203,266,171,False,8,1.0,17,9654734000,182793000,333076000.0,839525000.0,295477000,199631000,47670400,1186840,40,77,4,0.2923218533577028,Vấn đề khác,12,Sản phẩm không đúng mô tả,Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,True,0.9699985438467073,35,0.61,,16,0.7221573702392613,Ổn định,6905000,Freelancer,Dưới 300 triệu,26000000.0,500000000,Đất đai,Không,,315072000,16
2905,1921,2022-05-02,Good,18.0,Nữ,Cần Thơ,Diễn viên,Thạc sĩ,Độc thân,Standard,12.0,11,0.02,False,False,True,Không,95395.29474341328,733.0,151,208,515,616,False,3,20.0,5,1455155000,309672000,,100151000.0,455009000,880904000,11595900,2934020,212,92,50,0.5738664164145058,Sản phẩm không như hình ảnh minh họa,9,Vấn đề khác,Tiền mặt khi nhận hàng (COD),Điểm thanh toán tự động,False,0.1655082670269294,64,0.97,185.0,0,0.1202423961611827,Tạm ổn,200000,,Từ 300 triệu tới 1 tỷ,867000000.0,1600000000,Căn hộ/Chung cư,Có,35500000.0,592224000,22
2906,10124,2021-01-06,Good,19.0,Nữ,Lai Châu,Nhân viên,Sinh viên,Độc thân,Loyalty,,104,0.04,False,,False,Không,78611.11348205063,849.0,255,133,150,737,True,11,16.0,16,8198118000,697632000,667172000.0,,566584000,713151000,56912200,6217580,89,90,18,0.2695629872801703,Sản phẩm không như hình ảnh minh họa,6,Vấn đề khác,Tiền mặt khi nhận hàng (COD),Cửa hàng trực tiếp,False,0.7929876624059563,50,0.33,,21,0.2445914421807813,Tạm ổn,3602000,Kinh doanh truyền thống,Dưới 300 triệu,318000000.0,1400000000,Căn hộ/Chung cư,Có,4900000.0,105972000,10
2907,11042,2022-06-20,Good,34.0,Nam,Hà Nội,Xây dựng,Sinh viên,Có gia đình,Loyalty,,34,0.05,False,False,False,Không,36318.51846556574,,303,263,572,796,True,19,5.0,8,5706446000,946803000,760574000.0,856641000.0,207907000,139564000,87871800,5316400,221,42,14,0.2982945975378968,Dịch vụ không chuyên nghiệp,3,Sản phẩm đã hết hạn sử dụng,Thẻ tín dụng,Ứng dụng điện thoại di động,True,0.2904274546886153,45,0.82,968.0,10,0.73495755164633,Ổn định,1336000,Kinh doanh truyền thống,Trên 1 tỷ,,1300000000,Nhà ở chính,Có,,388356000,16
2908,3270,2021-02-27,Good,31.0,Nam,Hải Phòng,Kỹ sư hạ tầng mạng,Đi làm,Độc thân,Standard,1.0,1,0.02,False,,False,Không,55152.48223712647,474.0,201,61,494,461,False,23,,3,7280913000,454791000,142603000.0,204360000.0,535006000,302837000,39761700,4224050,248,10,58,0.9773801167902582,Khách hàng không hài lòng với trải nghiệm mua hàng,7,"Khách hàng đổi ý, không muốn mua nữa",Tiền mặt khi nhận hàng (COD),Giao diện thanh toán trực tuyến trên website,False,0.4010015767963457,85,0.68,738.0,23,0.9277481378363512,Thất thường,7448000,,Dưới 300 triệu,526000000.0,1700000000,Căn hộ/Chung cư,Có,22600000.0,112836000,13
2909,8806,2021-08-08,Good,32.0,,Bắc Ninh,Nhân viên,Sinh viên,Có 1 bé,Standard,36.0,31,0.02,True,False,True,Không,95789.88840467672,697.0,189,15,315,524,False,5,,16,1994863000,521812000,,77748000.0,248890000,806963000,51187400,5669880,2,34,14,0.7827958430667624,Sản phẩm giao muộn so với hẹn giao,4,Sản phẩm đã hết hạn sử dụng,Thanh toán bằng QR Code,Cửa hàng trực tiếp,True,0.5589285489553031,80,0.94,194.0,41,0.8001421139324675,Rất ổn định,6134000,Làm thuê,Dưới 300 triệu,834000000.0,800000000,Đất đai,Không,,481128000,24
2910,11041,2022-06-23,Good,22.0,Nữ,Lâm Đồng,Kỹ sư phần mềm,Trung học phổ thông,Độc thân,Standard,28.0,5,0.02,True,True,True,,33414.25551297617,347.0,98,285,217,657,False,2,9.0,14,9623591000,904545000,843933000.0,,321740000,256028000,2498100,5791240,279,12,8,0.5799133445499652,Sản phẩm giao muộn so với hẹn giao,7,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,Ứng dụng điện thoại di động,False,0.1908584873425123,86,0.54,,5,0.6918022812204162,Tạm ổn,8639000,Freelancer,Từ 300 triệu tới 1 tỷ,288000000.0,1800000000,Nhà ở chính,,15500000.0,399708000,24
2911,10292,2021-01-13,Good,17.0,Nam,Thái Nguyên,Lập trình viên,Đi làm,Độc thân,Loyalty,,192,0.05,True,True,True,Không,18977.08316337625,363.0,63,38,564,819,False,19,19.0,13,6700718000,92812000,529493000.0,247315000.0,659158000,191590000,71759600,8500170,139,95,42,0.1770689583496509,Sản phẩm không như hình ảnh minh họa,1,"Khách hàng đổi ý, không muốn mua nữa",Thanh toán qua cổng thanh toán trực tuyến,Cổng thanh toán của bên thứ ba,True,0.8627395740207566,73,0.83,830.0,20,0.9955430648121392,Ổn định,3988000,Kinh doanh truyền thống,Từ 300 triệu tới 1 tỷ,1000000.0,1800000000,Bất động sản thương mại,Có,43900000.0,568440000,22
2912,6224,2021-03-24,Good,13.0,,Hưng Yên,Diễn viên,Thạc sĩ,Độc thân,Loyalty,112.0,103,0.05,True,True,True,Không,31729.76347570928,,81,174,214,203,True,2,1.0,14,3212733000,293763000,186420000.0,858127000.0,151113000,995502000,79382500,3628960,57,77,22,0.4709154780213942,Sản phẩm không đáp ứng yêu cầu của khách hàng,3,Vấn đề khác,Chuyển khoản ngân hàng,Giao diện thanh toán trực tuyến trên website,True,0.3536449033646404,97,0.34,,8,0.4687435810432081,Rất ổn định,5069000,Làm thuê,Từ 300 triệu tới 1 tỷ,7000000.0,1200000000,Bất động sản thương mại,Không,,329484000,16
2913,11956,2021-01-08,Good,,,Bà Rịa - Vũng Tàu,Designer,Sinh viên,Độc thân,Standard,,3,0.02,False,False,True,Không,87783.95375649279,813.0,51,172,293,985,False,2,8.0,18,5082341000,142683000,966940000.0,219433000.0,392258000,137486000,97777500,9391500,210,23,69,0.1572969832626382,Khách hàng không hài lòng với trải nghiệm mua hàng,2,Sản phẩm không đúng mô tả,Thanh toán bằng QR Code,Điểm thanh toán tự động,False,0.617563702747495,82,0.98,977.0,3,0.8737104221487272,Tạm ổn,8534000,,Trên 1 tỷ,925000000.0,1100000000,Bất động sản thương mại,,19500000.0,36240000,12
2914,7455,2022-06-18,Good,25.0,,Hà Nội,Kỹ sư,Đại học,Có gia đình,Loyalty,,96,0.04,False,True,True,Không,9352.75900829009,431.0,295,277,232,52,True,23,10.0,7,1663248000,182318000,869279000.0,,263411000,734609000,64446100,2964660,183,77,41,0.0353726907993064,Sản phẩm không hoạt động đúng cách,6,Khách hàng không nhận được hàng,Tiền mặt khi nhận hàng (COD),Ứng dụng điện thoại di động,False,0.5195212450122957,74,,,21,0.8961661540958924,Ổn định,920000,Làm thuê,Dưới 300 triệu,1000000.0,1400000000,Căn hộ/Chung cư,Không,,584856000,17
2915,12576,2021-08-11,Good,,Nam,Bắc Kạn,Lập trình viên,Không có,Độc thân,Loyalty,,149,0.04,False,False,False,Không,82134.13079406718,722.0,3,219,518,668,False,1,19.0,18,398755000,107321000,608239000.0,275771000.0,907863000,236228000,94559000,5514250,210,88,65,0.5919020340436677,Sản phẩm không như hình ảnh minh họa,6,Sản phẩm nhận không đủ số lượng,Thanh toán bằng QR Code,Cổng thanh toán của bên thứ ba,False,0.156656886763746,82,,,27,0.8238041197243021,Ổn định,7744000,Kinh doanh truyền thống,Trên 1 tỷ,1000000.0,600000000,Nhà ở chính,Có,3700000.0,522264000,10
2916,14849,2022-03-15,Good,25.0,Nữ,Hà Nội,Công nhân,Đi làm,Có 1 bé,Loyalty,294.0,7,0.04,False,True,False,Không,80323.87823858947,,41,49,458,403,True,1,19.0,6,5375718000,494122000,912626000.0,96563000.0,888845000,799935000,24508100,5570000,119,82,39,0.1547361053328585,Sản phẩm không hoạt động đúng cách,6,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,False,,98,,386.0,9,0.4492650561123522,Ổn định,2935000,Làm thuê,Trên 3 tỷ,6000000.0,1400000000,Nhà ở chính,Không,,401928000,10
2917,12053,2022-02-05,Good,77.0,Nữ,Lạng Sơn,Bác sĩ,Đi làm,Có gia đình,Standard,41.0,15,0.02,True,True,True,,75698.73791516936,,112,289,206,804,False,18,15.0,12,9614285000,82546000,864732000.0,964120000.0,833435000,210775000,36830000,5593360,108,66,44,0.2671636511941475,Sản phẩm không đáp ứng yêu cầu của khách hàng,3,Sản phẩm bị hỏng trong quá trình vận chuyển,Chuyển khoản ngân hàng,Ứng dụng điện thoại di động,False,0.7435837520790148,49,0.95,468.0,34,0.97297600559419,Ổn định,4130000,Kinh doanh truyền thống,Trên 1 tỷ,516000000.0,800000000,Đất đai,Có,43200000.0,435984000,1
2918,1765,2021-10-09,Bad,22.0,Nữ,Bình Phước,Giáo viên,Đi làm,Độc thân,Standard,11.0,4,0.03,True,False,True,Không,93622.61964586578,,153,283,312,717,False,4,15.0,6,5889096000,525998000,285622000.0,,677528000,356691000,21503000,5473490,48,10,30,0.5850390036721536,Khách hàng không hài lòng với trải nghiệm mua hàng,8,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Điểm thanh toán tự động,False,0.2723069388161984,92,,,49,0.8065522627307884,Thất thường,2648000,Freelancer,Trên 1 tỷ,34000000.0,1600000000,Đất đai,Không,,234588000,12
2919,12197,2021-02-05,Good,10.0,,Yên Bái,Nhiếp ảnh gia,Đại học,Đã kết hôn,Standard,8.0,3,0.03,False,,False,Không,47562.96366991157,,350,184,494,181,True,22,16.0,14,7906354000,950705000,785121000.0,918176000.0,841069000,54331000,34250600,7354330,16,56,15,0.0851388398836022,Sản phẩm không như hình ảnh minh họa,10,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,Điểm thanh toán tự động,True,0.2378966631377627,81,0.86,956.0,16,0.171092346790027,Ổn định,931000,Freelancer,Trên 1 tỷ,791000000.0,1600000000,Bất động sản thương mại,Có,,298476000,24
2920,8859,2022-06-10,Good,25.0,,Lạng Sơn,Nhiếp ảnh gia,Sinh viên,Độc thân,Standard,,13,0.01,False,True,True,Không,,178.0,240,289,289,646,False,22,6.0,15,5634453000,760756000,965525000.0,975782000.0,324471000,227042000,20678500,8591080,25,60,49,0.5568836239553536,Dịch vụ không chuyên nghiệp,1,Khách hàng không nhận được hàng,Thanh toán bằng QR Code,Điểm thanh toán tự động,False,0.1127364264799463,48,0.9,656.0,24,0.6298784851092144,Tạm ổn,7212000,Làm thuê,Dưới 300 triệu,203000000.0,1200000000,Đất đai,Có,36200000.0,9660000,11
2921,5075,2022-06-20,Good,55.0,,Trà Vinh,Bác sĩ,Đi làm,Đã kết hôn,Standard,79.0,48,0.01,False,False,False,Không,96529.56757750444,348.0,165,288,430,438,False,4,4.0,16,7316966000,519127000,778149000.0,223819000.0,136714000,660121000,8159800,9854970,97,8,56,0.4162091278246785,Vấn đề khác,12,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán bằng QR Code,Giao diện thanh toán trực tuyến trên website,False,0.3151250080499731,48,0.66,,1,0.0951019241215397,Tạm ổn,2127000,Freelancer,Dưới 300 triệu,968000000.0,1900000000,Nhà ở chính,Không,25000000.0,164304000,22
2922,5454,2022-08-03,Bad,10.0,Nữ,Hà Nội,Giáo viên,Sinh viên,Có gia đình,Standard,4.0,3,0.02,True,False,False,Không,61780.21541752785,437.0,302,245,528,297,False,2,7.0,10,5466577000,521806000,719739000.0,753215000.0,613900000,117915000,76091400,7944790,24,57,35,0.6683110625248777,Khách hàng không hài lòng với trải nghiệm mua hàng,2,Sản phẩm nhận không đủ số lượng,Tiền mặt khi nhận hàng (COD),Điểm thanh toán tự động,True,0.5374574271866728,98,0.53,419.0,36,0.7509685476370525,Ổn định,9101000,Freelancer,Trên 1 tỷ,483000000.0,900000000,Bất động sản thương mại,Không,6400000.0,411864000,19
2923,11645,2021-10-19,Good,65.0,Nữ,Hồ Chí Minh,Bác sĩ,Đi làm,Độc thân,Standard,38.0,17,0.03,True,,False,Không,76496.8615588151,,61,52,417,866,True,21,13.0,15,7802357000,346249000,20852000.0,297363000.0,615612000,712852000,42566900,2150950,7,12,30,0.2866510882892916,Khách hàng không hài lòng với trải nghiệm mua hàng,2,Sản phẩm bị hỏng trong quá trình vận chuyển,Tiền mặt khi nhận hàng (COD),Ứng dụng điện thoại di động,False,0.3260350121076499,89,0.87,,23,0.1475030080782043,Ổn định,6527000,Làm thuê,Trên 3 tỷ,320000000.0,1900000000,Đất đai,Không,,323664000,22
2924,2560,2021-07-18,Good,29.0,Nam,Long An,Kỹ sư,Tiến sĩ,Có 2 bé,Loyalty,255.0,180,0.04,True,,False,Không,97093.95408731076,472.0,296,292,35,850,True,1,,14,3553914000,748104000,711188000.0,46339000.0,969603000,249794000,78121000,1513970,5,64,39,0.8444594559138331,Sản phẩm giao muộn so với hẹn giao,8,Sản phẩm nhận không đủ số lượng,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,False,0.4933861115393689,84,0.32,,2,0.3788504985592832,Ổn định,2532000,Cho thuê,Dưới 300 triệu,861000000.0,300000000,Đất đai,Không,46100000.0,9768000,15
2925,11364,2021-08-30,Good,27.0,,Hồ Chí Minh,Diễn viên,Trung học phổ thông,Độc thân,Loyalty,169.0,59,0.03,True,False,False,Không,12064.904948619314,,352,34,460,538,True,1,14.0,13,4178533000,988707000,85010000.0,,45385000,371842000,19037700,9367430,196,20,66,0.5289913668704167,Sản phẩm không như hình ảnh minh họa,10,Sản phẩm đã hết hạn sử dụng,Chuyển khoản ngân hàng,Điểm thanh toán tự động,False,0.6873138107877262,67,0.99,,15,0.8128710152952202,Rất ổn định,1222000,,Từ 300 triệu tới 1 tỷ,1000000.0,800000000,Nhà ở chính,Không,7200000.0,8052000,23
2926,12467,2022-09-07,Good,25.0,Nam,Bình Dương,Giáo viên,Sinh viên,Độc thân,Standard,17.0,17,0.03,True,False,True,Không,26982.104270261163,624.0,250,30,192,262,True,3,12.0,11,8826782000,816766000,776567000.0,474308000.0,222949000,495411000,7480100,8780760,134,78,61,0.672413214348219,Dịch vụ không chuyên nghiệp,2,Sản phẩm không đúng mô tả,Thanh toán bằng QR Code,Ứng dụng điện thoại di động,True,0.4321676887691421,48,0.58,773.0,8,0.7222718421186565,Ổn định,9010000,,Trên 3 tỷ,316000000.0,800000000,Bất động sản thương mại,Không,30100000.0,35940000,21
2927,9449,2021-05-21,Good,20.0,Nữ,Lạng Sơn,Lập trình viên,Tiến sĩ,Đã kết hôn,Standard,,7,0.02,True,False,False,Không,21949.930010680662,893.0,6,271,207,989,False,21,5.0,17,580047000,472966000,564049000.0,983999000.0,75017000,686455000,92380500,7699450,200,6,20,0.5461521041794241,Dịch vụ không chuyên nghiệp,9,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Cửa hàng trực tiếp,False,0.7483929441447665,73,0.9,26.0,0,0.0828283998314609,Tạm ổn,5555000,,Trên 3 tỷ,302000000.0,1300000000,Căn hộ/Chung cư,Có,,111588000,19
2928,10862,2022-01-21,Good,30.0,Nữ,Bình Dương,Công nhân,Đi làm,Độc thân,Standard,,18,0.01,True,,False,Không,72995.51190037248,,223,115,494,467,True,6,4.0,9,1750663000,927741000,76968000.0,917099000.0,23480000,340585000,69903200,5249470,56,90,57,0.6938408358065603,Vấn đề khác,13,Sản phẩm bị hỏng trong quá trình vận chuyển,Thanh toán qua cổng thanh toán trực tuyến,Giao diện thanh toán trực tuyến trên website,True,,97,0.88,,50,0.0197776701077326,Rất ổn định,4837000,,Từ 300 triệu tới 1 tỷ,408000000.0,1200000000,Nhà ở chính,Có,,334320000,20
2929,3907,2021-09-11,Good,32.0,Nam,Cần Thơ,Giám đốc,Sinh viên,Độc thân,Standard,,0,0.03,False,False,True,Không,42816.71552186138,596.0,81,38,363,39,True,23,,9,3480481000,417305000,13584000.0,685848000.0,460246000,960644000,48960400,8913180,133,7,30,0.9751730900400042,Sản phẩm giao muộn so với hẹn giao,4,Sản phẩm không đúng mô tả,Chuyển khoản ngân hàng,Cổng thanh toán của bên thứ ba,True,0.2232612903388678,94,0.68,,26,0.199970693195214,Ổn định,2615000,Kinh doanh online,Dưới 300 triệu,656000000.0,1800000000,Nhà ở chính,Có,36700000.0,335436000,22
2930,9188,2021-07-14,Good,39.0,Nam,Cần Thơ,Kiến trúc sư,Thạc sĩ,Độc thân,Loyalty,142.0,75,0.04,False,True,False,Không,29877.96939602885,254.0,363,179,418,905,False,22,16.0,19,4780481000,253000,50364000.0,902680000.0,133845000,262043000,50479500,2526360,42,11,8,0.5101541249144647,Sản phẩm không đáp ứng yêu cầu của khách hàng,14,Vấn đề khác,Chuyển khoản ngân hàng,Điểm thanh toán tự động,True,,65,0.95,,9,0.263283311038043,Thất thường,1871000,Kinh doanh online,Từ 300 triệu tới 1 tỷ,14000000.0,1400000000,Căn hộ/Chung cư,,12000000.0,389244000,23
2931,7971,2021-06-07,Good,30.0,Nam,Bình Dương,Kỹ sư,Đại học,Có 1 bé,Standard,,9,0.02,True,False,True,Không,65158.36679125188,,86,59,557,83,False,22,15.0,16,5874299000,113590000,661066000.0,836190000.0,766954000,900638000,33132700,2846120,76,36,34,0.1663898071334746,Sản phẩm không hoạt động đúng cách,5,"Khách hàng đổi ý, không muốn mua nữa",Thẻ tín dụng,Cổng thanh toán của bên thứ ba,True,0.6151179235493585,88,0.51,761.0,36,0.5286450152269094,Tạm ổn,9680000,Làm thuê,Trên 1 tỷ,770000000.0,1300000000,Đất đai,Không,,208884000,22
2932,9504,2022-02-09,Good,24.0,,Hà Nội,Lập trình viên,Đại học,Có gia đình,Loyalty,230.0,104,0.04,True,True,True,Không,28130.81591480941,,228,239,512,59,False,22,,7,4204747000,947222000,699018000.0,769057000.0,245555000,384464000,2302200,6329020,87,78,34,0.6006640361404051,Sản phẩm không đáp ứng yêu cầu của khách hàng,13,Vấn đề khác,Thẻ tín dụng,Điểm thanh toán tự động,False,0.371401982594278,86,0.9,309.0,28,0.7456771788235415,Rất ổn định,9301000,Đầu tư,Từ 300 triệu tới 1 tỷ,761000000.0,1600000000,Nhà ở chính,Có,,498936000,21
2933,11397,2021-04-10,Good,33.0,Khác,Hải Phòng,Người mẫu,Đi làm,Độc thân,Standard,,12,0.02,False,False,False,Không,,655.0,268,263,304,257,True,15,19.0,11,5475774000,916667000,481122000.0,595264000.0,523423000,930961000,95939700,2690750,176,8,41,0.4501377962413599,Vấn đề khác,10,Khách hàng không nhận được hàng,Thẻ tín dụng,Giao diện thanh toán trực tuyến trên website,False,0.9424192334422998,67,0.91,692.0,23,0.5654329042379548,Tạm ổn,1073000,,Dưới 300 triệu,721000000.0,900000000,Nhà ở chính,Không,,7992000,15
2934,1745,2021-10-30,Good,20.0,Nam,Thanh Hóa,Giám đốc,Đi làm,Có 2 bé,Standard,50.0,1,0.02,True,False,False,Không,37216.788425795785,564.0,138,141,600,582,False,2,3.0,7,9841584000,976883000,109140000.0,531318000.0,963669000,19498000,8324900,2494030,40,53,28,0.2567020656011849,Khách hàng không hài lòng với trải nghiệm mua hàng,15,Sản phẩm gửi sai,Thanh toán bằng QR Code,Ứng dụng điện thoại di động,False,0.088018690804267,78,0.76,487.0,36,0.608473339039646,Tạm ổn,311000,Làm thuê,Trên 3 tỷ,704000000.0,1700000000,Bất động sản thương mại,Có,,373416000,9
