,customer_id,income_date,income_category,income_source,amount,tax_amount,currency,frequency,description,annual_income_category,bank
799,2759,2019-07-01,Kinh doanh,Bất động sản,21037.66,26520.69,USD,Hàng năm,Religious reflect member career human effect somebody. Bed less clear feel.,Dưới 300 triệu,Live gun open water. Name next five.
800,2412,2021-02-09,Bất động sản,Bất động sản,10108.0,12135.3,VND,Hàng tháng,Purpose impact tough. His sport pay ahead me where.,Dưới 300 triệu,Perform best garden system fall. Modern under media against institution.
801,2147,2019-09-23,Đầu tư,Đầu tư,20267.98,19550.1,USD,Hàng năm,Seek how almost base purpose everyone so. Some kid two across respond federal also.,Dưới 300 triệu,Receive run cold see forward. Less admit into hotel level.
802,2691,2017-06-30,Đầu tư,Đầu tư,23367.95,11482.7,USD,Hàng năm,Machine him population itself which week full. Nearly wind tend college.,Dưới 300 triệu,Huge him safe machine. Account never mission item likely national.
803,2984,2015-06-30,Đầu tư,Lương,19458.06,10261.37,EUR,Hàng tháng,Music player head. Against detail group source city trip own.,Dưới 300 triệu,How in two painting only interview candidate. Him individual step student.
804,2676,2020-12-31,Kinh doanh,Kinh doanh,13789.73,8596.67,EUR,Hàng năm,Window same machine oil ball attorney could artist. President reveal foreign.,Dưới 300 triệu,Direction him those yourself. Myself half option. Lot along decision sell opportunity.
805,2773,2021-09-22,Bất động sản,Đầu tư,29593.2,15417.46,VND,Hàng năm,Pull same station teacher see. Pick fall decade time.,Dưới 300 triệu,Response election alone. Energy sea standard loss you pick career control.
806,2071,2022-11-26,Kinh doanh,Bất động sản,10258.99,20374.42,EUR,Hàng tháng,Hair reflect marriage reduce growth detail board. Will fine store.,Dưới 300 triệu,Point sound can meet. Somebody particularly top loss. Thank week today upon suddenly customer.
807,2694,2018-04-01,Bất động sản,Kinh doanh,7814.47,25305.44,USD,Hàng tháng,Challenge among according.,Dưới 300 triệu,Believe fight focus inside sister relate act. Discover director throughout much series court.
808,2396,2018-10-19,Kinh doanh,Bất động sản,24297.7,18587.68,VND,Hàng tháng,Medical light better. President conference law son establish. Look industry property beyond sign.,Dưới 300 triệu,Economy activity down model almost industry five.
809,2929,2016-06-08,Đầu tư,Lương,28695.28,16488.9,USD,Hàng năm,Bill social everybody worker. Return have ever worry knowledge chance. Trial since less.,Dưới 300 triệu,Try discuss with image save. Bill join amount.
810,2207,2022-01-18,Kinh doanh,Lương,13505.24,16967.57,EUR,Hàng tháng,Painting until me young debate lay.,Dưới 300 triệu,Way growth about than year. Arrive involve professor do general.
811,2562,2016-09-02,Bất động sản,Bất động sản,27877.2,8881.07,VND,Hàng năm,Task then action treatment impact Republican clear.,Dưới 300 triệu,Such any career sure bill course ready. Because into Mr image left recent.
812,2429,2018-07-30,Lương,Kinh doanh,21192.65,14417.16,EUR,Hàng tháng,Nothing close career various PM career study. Article get ever over.,Dưới 300 triệu,Investment matter nor arm message believe style. News officer wrong.
813,2293,2021-07-06,Kinh doanh,Kinh doanh,27973.77,28312.2,VND,Hàng năm,Take then country development magazine course. Ground report ground least mind.,Dưới 300 triệu,Page western stuff remember local. Other fund deep say camera.
814,2887,2018-09-15,Bất động sản,Kinh doanh,17711.24,22543.86,VND,Hàng năm,Foot agree opportunity road. Day not compare instead.,Dưới 300 triệu,System position fund challenge bit. Participant out five language.
815,2336,2020-01-31,Đầu tư,Bất động sản,24216.85,21820.16,VND,Hàng tháng,Subject its girl. Assume them learn PM cut painting.,Dưới 300 triệu,Music money their wide production. Five final hotel drug development.
816,2506,2017-07-19,Kinh doanh,Đầu tư,27391.03,9519.67,EUR,Hàng năm,See crime drop our. Certain government actually want option.,Dưới 300 triệu,I condition investment. Include newspaper happy. Concern adult glass allow huge best.
817,2473,2014-07-26,Đầu tư,Đầu tư,13681.83,20490.67,EUR,Hàng tháng,"Coach see word close capital. Up him true high great.
Single approach morning.",Dưới 300 triệu,Note late end role. Few focus light theory trouble. Son it why remain expect worker stock.
818,2797,2022-05-04,Kinh doanh,Kinh doanh,15363.12,21721.43,VND,Hàng năm,Ready behavior character. Group mouth board opportunity. Wind popular those indicate or.,Dưới 300 triệu,Mission begin degree information lead choose live stop.
819,2969,2014-04-04,Đầu tư,Bất động sản,27566.09,20733.76,USD,Hàng tháng,Similar despite speech detail return produce. Near commercial level.,Dưới 300 triệu,Then save past work realize feeling.
820,2504,2016-05-29,Bất động sản,Kinh doanh,5664.98,14683.05,USD,Hàng năm,Away full quality student cultural within billion. List magazine police. War vote authority do.,Dưới 300 triệu,Suggest beat them information.
821,2196,2013-09-29,Bất động sản,Lương,11085.2,17103.6,USD,Hàng năm,If station thing science. Throw commercial test animal. Seem fire pressure one actually pick space.,Dưới 300 triệu,Parent consider carry chance. Table off forget bed. Network group up several trouble participant.
822,2456,2019-01-11,Đầu tư,Lương,28845.03,6449.87,EUR,Hàng năm,Itself with field guess manager rock. Floor design song size. Line trouble develop child task.,Dưới 300 triệu,Imagine far soon fly one style TV. Gun deal measure school decade officer together have.
823,2162,2017-03-23,Kinh doanh,Lương,14045.11,11042.71,EUR,Hàng tháng,Child degree natural meet eat pull person. Democrat enjoy must.,Dưới 300 triệu,Particularly free prepare. State get huge dog something.
824,2846,2021-10-07,Lương,Lương,28373.59,16933.21,USD,Hàng năm,Whether operation man. Walk change only reason hair age fall. Research drug there else.,Dưới 300 triệu,Mouth new leg two cause. Let eight beautiful audience act feeling. Follow work finally military.
825,2788,2014-03-27,Bất động sản,Kinh doanh,15144.78,7593.43,USD,Hàng năm,Begin thing be image him travel look. True region son company minute cup less detail.,Dưới 300 triệu,Great you head shoulder each. Boy go in Mr fast event evidence. Become pick strong few.
826,2236,2015-02-26,Lương,Lương,10137.74,28039.21,USD,Hàng năm,Thousand tend tax your floor go model. Accept prepare American.,Dưới 300 triệu,Million know parent remain law forward year.
827,2773,2015-12-03,Đầu tư,Đầu tư,7742.32,16658.22,USD,Hàng năm,Career because owner program. Page cultural once player. Read police wrong hot move today or.,Dưới 300 triệu,New speech decade anything. Among administration now product trouble.
828,2807,2019-10-20,Đầu tư,Đầu tư,5890.31,9916.7,USD,Hàng tháng,Example resource language break. Radio bit four wrong expect office per.,Dưới 300 triệu,Son quality radio will others. Especially top same much relationship side information program.
829,2773,2017-02-22,Lương,Đầu tư,28361.27,7772.32,USD,Hàng năm,Get type us wide president establish section. Everything according coach.,Dưới 300 triệu,Piece station radio small finally. Hot personal parent conference.
830,2259,2015-11-13,Lương,Kinh doanh,22311.74,21245.62,USD,Hàng năm,"Easy eat race such develop.
Shake firm run. By vote let when particularly board particularly.",Dưới 300 triệu,Cell almost especially everything something keep. Election hot book pass.
831,2801,2023-03-23,Đầu tư,Bất động sản,27661.83,26629.67,VND,Hàng năm,World you say his cause human meet. Work society land throughout statement now.,Dưới 300 triệu,Again join behind speech. Participant need result where body head pull.
832,2861,2018-07-06,Đầu tư,Kinh doanh,20031.68,25365.74,VND,Hàng năm,Develop often left success rich actually. Tax expert begin throw.,Dưới 300 triệu,Usually pressure prevent. Office prepare their table.
833,2560,2019-01-08,Bất động sản,Lương,12808.29,27536.12,VND,Hàng năm,Would building player everybody charge. Drug sport almost message perhaps write leg upon.,Dưới 300 triệu,Scientist hand have police. Relate specific discussion question budget plan.
834,2997,2018-09-18,Kinh doanh,Bất động sản,17263.08,8503.92,VND,Hàng tháng,Order fact your continue. Simply pretty create four chance fact need so.,Dưới 300 triệu,Than seek enjoy memory. Office there maintain hope see law. Current box information agree.
835,2572,2018-10-09,Bất động sản,Kinh doanh,10969.4,27482.13,USD,Hàng năm,Strategy alone there. Report move worker same economy several. Result structure try capital.,Dưới 300 triệu,Game save bill. General car real TV.
836,2827,2023-01-28,Bất động sản,Đầu tư,19242.58,18802.72,EUR,Hàng năm,"Everyone beyond service prepare. Wind from plan nor.
Determine almost look choose. Reason us seem.",Dưới 300 triệu,Left science economic development last near set mouth.
837,2581,2022-08-18,Lương,Kinh doanh,15680.62,17414.58,EUR,Hàng năm,Local itself year positive black almost. Everyone what right feeling since push chair.,Dưới 300 triệu,Crime success old spend to. Agree test course growth change reflect suggest.
838,2674,2016-11-04,Đầu tư,Kinh doanh,6651.67,11490.31,USD,Hàng tháng,Successful different play help star.,Dưới 300 triệu,Tax important service religious. Common card country by piece plan. Lawyer however view thank.
839,2301,2018-01-08,Bất động sản,Bất động sản,22665.69,26668.58,VND,Hàng tháng,President music none late safe. Open decade which brother.,Dưới 300 triệu,Artist mouth listen image. House phone however research hospital ago evidence.
840,2052,2021-01-27,Đầu tư,Đầu tư,6651.55,20083.12,EUR,Hàng tháng,One each remain road street politics else system. Future spring bank force mean improve.,Dưới 300 triệu,Against turn evidence itself. Later its stop enter. Evening animal today son.
841,2149,2020-11-22,Bất động sản,Đầu tư,20830.89,22733.87,EUR,Hàng năm,Tend bag among quality herself also from. State financial short necessary sense that.,Dưới 300 triệu,Draw him share point near case. Full meeting early management food event through.
842,2683,2021-12-12,Kinh doanh,Lương,24110.79,6266.59,VND,Hàng năm,Hope teach health development. Civil training fish tell however.,Dưới 300 triệu,Start quickly reality will moment. See report magazine growth whom tell.
843,2804,2019-05-06,Đầu tư,Bất động sản,9692.09,25972.43,VND,Hàng năm,Phone our perform write however contain down military. Even mean white within nothing agency.,Dưới 300 triệu,Control understand campaign cultural return.
844,2033,2021-01-20,Kinh doanh,Lương,27624.95,7814.34,USD,Hàng tháng,Miss own human write. These receive itself notice. Light television expect throughout.,Dưới 300 triệu,Imagine fire war stuff. Series foot easy drop kitchen.
845,2876,2019-09-05,Bất động sản,Lương,23616.98,17249.5,VND,Hàng năm,Head level difference major.,Dưới 300 triệu,Detail even fly security site.
846,2241,2016-05-17,Bất động sản,Lương,15825.45,20032.78,USD,Hàng tháng,Grow participant benefit on least sign sing game. Child trouble grow talk author.,Dưới 300 triệu,"Right know include position.
Music sea hope policy born administration. Happy group sort."
847,2353,2022-10-19,Đầu tư,Kinh doanh,14959.46,28999.54,USD,Hàng tháng,"Class type until. Think including human.
Pay safe someone type. Alone director article today.",Dưới 300 triệu,Take hot management stage large similar. Here view ask mouth member.
848,2863,2017-05-09,Lương,Bất động sản,20151.48,19683.27,VND,Hàng tháng,Establish seat nothing soon reduce. Technology forward spend board. Also brother green save one.,Dưới 300 triệu,Almost such minute let.
849,2339,2020-10-05,Kinh doanh,Kinh doanh,17295.32,15333.12,VND,Hàng năm,Song wear campaign word rock political office. Give gas buy move.,Dưới 300 triệu,Assume speak message reduce. Individual fund audience see action science up wrong.
850,2382,2020-01-09,Đầu tư,Lương,24590.5,14594.68,EUR,Hàng tháng,Together rock hotel than still. Order part away tough. Two Mrs out fund instead throughout.,Dưới 300 triệu,Prepare exactly change gun garden. Bar bit affect table. Thus wear lose hear take dream song.
851,2895,2018-07-30,Kinh doanh,Lương,23322.11,11612.67,VND,Hàng tháng,Style economic shoulder Democrat matter player maintain. Debate claim another well power nor lead.,Dưới 300 triệu,Back end reduce and. Upon conference into. Morning time story safe upon guy standard.
852,2131,2016-05-14,Kinh doanh,Kinh doanh,12937.53,29095.23,VND,Hàng năm,Room manage street thank fly simple skill with. Drop nation medical between figure me soon.,Dưới 300 triệu,Peace night could I assume. Fire part idea job.
853,2204,2019-09-13,Bất động sản,Đầu tư,8291.92,24607.99,VND,Hàng năm,Common old memory. Present buy artist method guess often treat yes. Present prepare deal skin.,Dưới 300 triệu,Career contain sound realize end fact check. Bank win challenge of director.
854,2026,2013-11-29,Kinh doanh,Lương,5790.88,8522.1,EUR,Hàng năm,Section never experience in maintain. Fight age dog color house already information they.,Dưới 300 triệu,Message administration answer realize. Network tax each expect alone account to.
855,2526,2020-01-01,Kinh doanh,Lương,27458.19,20068.81,EUR,Hàng năm,Customer wind key site. Recognize build middle.,Dưới 300 triệu,Shoulder skin PM identify employee really. Catch drive explain.
856,2750,2021-08-16,Đầu tư,Bất động sản,18974.23,16639.2,EUR,Hàng tháng,Ready far media visit or program.,Dưới 300 triệu,Buy low star we assume activity best. Security future be result per claim first commercial.
857,2579,2017-10-18,Đầu tư,Lương,26799.68,10731.13,VND,Hàng tháng,Republican keep generation send message detail. Anyone voice person relationship.,Dưới 300 triệu,Around within writer either guess rather. Inside pick send. Job office significant believe.
858,2119,2018-10-13,Kinh doanh,Kinh doanh,21403.8,14822.88,USD,Hàng tháng,Church cost such full college able take. Form pass loss area national condition.,Dưới 300 triệu,They forget scientist TV. Company election TV apply room write program.
859,2847,2019-03-23,Kinh doanh,Kinh doanh,17195.79,22251.93,EUR,Hàng tháng,Without cup right onto. Yourself hit impact chance.,Dưới 300 triệu,Few nation worry check employee. Long cell citizen stop. Common less land car Congress.
860,2703,2016-11-08,Lương,Bất động sản,16123.24,21784.81,EUR,Hàng năm,Experience significant join project support. Behavior serve carry plan you there tree life.,Dưới 300 triệu,Summer level father small attack newspaper allow. Mother would Congress opportunity feeling.
861,2653,2020-11-16,Bất động sản,Lương,11230.85,27451.39,VND,Hàng năm,Population institution begin perhaps ahead. Above happen movie reach it player project best.,Dưới 300 triệu,Control government material partner fund race.
862,2070,2021-11-04,Đầu tư,Lương,29006.38,11525.86,EUR,Hàng năm,Simple here material my. From land cost. Current particularly base but.,Dưới 300 triệu,Often recently view surface. Choose performance whom support building war sit blue.
863,2870,2016-11-24,Kinh doanh,Lương,12885.19,8683.32,EUR,Hàng tháng,Public maintain and cause movie own. Season candidate exactly charge lead election.,Dưới 300 triệu,"Magazine them peace suggest their group.
Accept ok position strong whose.
The media hear join."
864,2177,2019-05-30,Lương,Lương,6532.58,23875.63,USD,Hàng năm,Upon word early once trip. Guess democratic coach. Draw instead father social.,Dưới 300 triệu,Reduce physical or information question. Fill sort together sing maybe purpose east.
865,2050,2022-11-07,Lương,Bất động sản,16361.03,27910.48,EUR,Hàng tháng,Mission expert cover win those such eight. These region and owner instead lot.,Dưới 300 triệu,Sport science listen statement our strategy whom foot.
866,2283,2021-07-12,Đầu tư,Bất động sản,7009.07,6609.33,VND,Hàng tháng,Including production send. Time rest add line operation big. Almost law thing never whatever use.,Dưới 300 triệu,Affect enjoy nor item weight white. Happy close enjoy local clear.
867,2591,2020-07-03,Bất động sản,Kinh doanh,19230.82,10598.3,VND,Hàng năm,Behind seven tell responsibility else site. Remain main point former side be.,Dưới 300 triệu,History lawyer wide community part commercial. Around either yet responsibility.
868,2126,2020-09-06,Đầu tư,Bất động sản,19916.73,22992.27,EUR,Hàng tháng,Collection try kitchen thank itself beyond enter. Which occur challenge rock.,Dưới 300 triệu,Sea country top each. Wait tonight center receive room garden.
869,2513,2019-01-20,Đầu tư,Lương,29223.21,7208.6,EUR,Hàng tháng,Wind current despite a. Occur situation mouth building.,Dưới 300 triệu,Reality provide away until meet country. Poor speech sense.
870,2586,2020-07-31,Đầu tư,Bất động sản,19396.61,19523.99,USD,Hàng năm,Size painting program learn national experience voice. Way save book season out paper deal.,Dưới 300 triệu,Whatever compare key factor assume. Movie gas late someone plan loss again.
871,2776,2017-07-01,Bất động sản,Bất động sản,19735.63,12598.31,USD,Hàng tháng,Series summer movement rise into. Cover also though car everything.,Dưới 300 triệu,"Toward just free note west. Able mean itself public society lay.
Floor use authority contain."
872,2848,2019-04-06,Đầu tư,Lương,19204.04,14906.29,VND,Hàng năm,American student upon there sea. Official guess purpose sit cover.,Dưới 300 triệu,Mean together man. During food hospital central win effect defense.
873,2597,2019-03-15,Đầu tư,Đầu tư,28884.83,19446.29,USD,Hàng tháng,Agreement never behind. Will organization mission. Half officer fund stuff.,Dưới 300 triệu,Fish able state business.
874,2250,2018-12-07,Bất động sản,Lương,15055.07,8159.63,VND,Hàng năm,Population game hot gas pattern think like. No father anyone son risk. List gun budget much.,Dưới 300 triệu,Improve amount number. Middle grow kitchen suddenly home.
875,2787,2020-10-13,Kinh doanh,Đầu tư,7014.83,11461.34,VND,Hàng tháng,West send key.,Dưới 300 triệu,Indicate scene whom section response material. Then line result black drive after build real.
876,2248,2022-07-29,Bất động sản,Đầu tư,16557.41,24397.77,EUR,Hàng năm,The late policy lose night American too. Task if see paper avoid. Policy cause maintain week.,Dưới 300 triệu,Build available hope lose. The task thus manage result.
877,2999,2021-09-23,Lương,Bất động sản,9967.89,19142.58,EUR,Hàng năm,Effort seven bar. Determine let kind interview.,Dưới 300 triệu,Voice media gun data suffer. Weight visit public enjoy.
878,2632,2015-08-01,Kinh doanh,Kinh doanh,26439.99,14441.73,VND,Hàng tháng,Bag front again company continue skill reach.,Dưới 300 triệu,Reveal want hold structure control brother religious. Radio economy beyond boy recently.
879,2985,2018-10-30,Lương,Bất động sản,5097.62,17874.89,USD,Hàng năm,Evidence decide wait serious. Officer whatever next father coach as.,Dưới 300 triệu,Play box too whole wall. Mention book matter.
880,2997,2017-03-29,Kinh doanh,Kinh doanh,23143.94,20563.92,VND,Hàng tháng,Alone together and give word once. Bag leg be fact power.,Dưới 300 triệu,Should rule throw individual tend suffer sure. Identify what modern drop.
881,2942,2018-04-05,Bất động sản,Đầu tư,24342.35,22712.21,USD,Hàng năm,Garden beautiful air mean military choice themselves view. Hot economic research talk voice easy.,Dưới 300 triệu,Visit rock debate music.
882,2166,2017-08-17,Đầu tư,Lương,24164.45,20194.94,VND,Hàng năm,Fund natural trade bit myself. Theory item before run imagine couple history.,Dưới 300 triệu,Money majority when often where. Seven truth reason. Another Congress surface discussion grow.
883,2585,2021-04-14,Kinh doanh,Lương,17491.3,16248.28,EUR,Hàng tháng,As like particularly approach some. Bad from such federal. Pull rest institution yourself single.,Dưới 300 triệu,Course serious action idea. Candidate page certainly place system. Large family military none.
884,2116,2020-09-06,Đầu tư,Bất động sản,19544.91,18022.91,USD,Hàng tháng,Weight tree kid. Rock particularly stay ready.,Dưới 300 triệu,Mention guy end one speech his away look. Last west force. Sing reason spend realize.
885,2115,2015-11-09,Lương,Bất động sản,11294.32,17855.98,USD,Hàng tháng,Ground lay board hair bill. Receive as even believe.,Dưới 300 triệu,After someone start group animal choose contain. Of maybe all religious like account tree.
886,2342,2020-05-17,Bất động sản,Kinh doanh,15781.55,17539.45,USD,Hàng tháng,Threat weight want thing pattern start design day. Natural than feel certainly.,Dưới 300 triệu,Set on company those. Now marriage less heavy nor success ground.
887,2488,2017-05-03,Đầu tư,Bất động sản,23458.23,24669.06,EUR,Hàng tháng,Activity her all night. Yeah media white local image station. Ground only experience trip industry.,Dưới 300 triệu,Standard exactly somebody country church them. Expect system speak cover bad.
888,2722,2018-06-02,Lương,Bất động sản,28350.39,25952.97,USD,Hàng tháng,"Fine free rise draw evidence thus key. Learn not perform hard simple.
Military seat last serious.",Dưới 300 triệu,Themselves account rise reach care. Organization work enough worker gun either best.
889,2095,2016-04-16,Đầu tư,Lương,14800.8,21871.23,USD,Hàng tháng,Pressure time election. Prepare table talk stock best follow few.,Dưới 300 triệu,Certainly action power least. From style goal at or military ahead analysis.
890,2410,2018-05-06,Lương,Đầu tư,14960.19,14796.46,USD,Hàng tháng,Protect them this marriage her. Effect brother window success always.,Dưới 300 triệu,Thing similar hundred property decision couple friend. Live laugh enter yard each.
891,2731,2015-07-24,Kinh doanh,Kinh doanh,6831.5,15102.88,VND,Hàng năm,Many with guess. Create close effect address including change religious. Likely at success good.,Dưới 300 triệu,Expect huge wonder hot financial develop research. Class this source kid.
892,2202,2019-05-12,Bất động sản,Bất động sản,15866.82,25008.94,VND,Hàng tháng,Fast could scene PM week whether future prepare. Grow as whether. May indicate very stuff college.,Dưới 300 triệu,Partner partner run social. Hit say draw yet new series.
893,2499,2022-10-17,Bất động sản,Kinh doanh,24422.34,9402.6,VND,Hàng năm,Leg democratic customer on race president.,Dưới 300 triệu,Total put language true reason green under. Lot factor arrive.
894,2846,2016-10-28,Đầu tư,Lương,18694.76,15330.29,VND,Hàng năm,Enjoy per central information per science building. Box attack after actually night available.,Dưới 300 triệu,Allow general increase lot vote. Never already understand sort employee professional.
895,2163,2015-01-21,Đầu tư,Lương,21252.05,19629.01,VND,Hàng năm,Seat American peace police his hair cut these.,Dưới 300 triệu,Question provide hot they. Republican see movie so them indicate. Always today record one dog.
896,2301,2014-03-01,Lương,Bất động sản,7169.96,9086.19,EUR,Hàng năm,Near reason water up. Question suddenly series increase civil see never.,Dưới 300 triệu,Marriage final great within ground letter. Support modern others she.
897,2954,2023-04-04,Bất động sản,Đầu tư,25363.84,24547.12,USD,Hàng tháng,Piece mother full. Everybody finish color senior long pretty pattern window.,Dưới 300 triệu,Before court per food ten behind. Court Congress term including lawyer operation.
898,2303,2019-03-02,Lương,Đầu tư,9986.81,9522.23,VND,Hàng tháng,War town foot type age book common. Team consider home beat second side.,Dưới 300 triệu,Mouth piece get plan. Anyone population box owner. Machine push though available food share.
899,2857,2016-12-05,Lương,Lương,25925.35,12681.7,USD,Hàng năm,Listen blood together collection sell build go. Physical travel wide ready town.,Dưới 300 triệu,Usually wife mission. Positive short even determine these accept. Now short consumer car avoid.
900,2022,2014-05-07,Bất động sản,Bất động sản,10863.21,18134.9,EUR,Hàng tháng,Military hit wind. Radio push southern agreement certain identify million join.,Dưới 300 triệu,Accept medical energy Congress. Create may statement. Move notice action example.
901,2428,2022-06-26,Bất động sản,Kinh doanh,28986.03,5211.01,EUR,Hàng năm,Early reach measure member.,Dưới 300 triệu,Travel avoid tree phone garden technology father.
902,2420,2014-12-27,Bất động sản,Kinh doanh,8317.19,25460.29,VND,Hàng tháng,He mother free hotel. House throw foot theory successful later.,Dưới 300 triệu,Success inside behavior easy magazine structure commercial. Girl former season treatment.
903,2739,2016-10-09,Đầu tư,Kinh doanh,27387.33,16812.6,EUR,Hàng tháng,Option deal day focus. Expert get citizen expert lot difficult.,Dưới 300 triệu,Report time gun site network tree. Wall free easy kind statement hit.
904,2905,2014-01-20,Đầu tư,Kinh doanh,11600.49,22916.4,EUR,Hàng năm,Develop international within young visit allow research. Create study option good while.,Dưới 300 triệu,Do front political role. Third stock process ok back. Agree information look.
905,2251,2017-06-26,Kinh doanh,Đầu tư,24348.83,9036.75,VND,Hàng tháng,True region provide hair serious company well. Call blue wish reveal.,Dưới 300 triệu,Speech race job ready what.
906,2474,2018-12-10,Đầu tư,Kinh doanh,26651.39,20454.44,USD,Hàng tháng,South which item relationship yourself. Republican eat which five pass.,Dưới 300 triệu,Girl light institution central serve generation attack. Her central any rate well.
907,2435,2022-06-22,Bất động sản,Bất động sản,29581.93,23662.22,VND,Hàng năm,Best develop project beyond what. Individual than pass number.,Dưới 300 triệu,Agree relate can role. End nothing government peace.
908,2829,2020-10-09,Bất động sản,Đầu tư,12671.53,8958.4,EUR,Hàng năm,Could one picture increase sound they. Born ever recently head fish there decision job.,Dưới 300 triệu,Those myself even identify difficult summer campaign modern.
909,2841,2021-06-12,Lương,Bất động sản,25332.99,28821.52,EUR,Hàng năm,Page true court sea. Newspaper wear sport president need.,Dưới 300 triệu,Situation kid coach picture. Hear finish close quality effort law. Test record quality add.
910,2097,2023-06-28,Đầu tư,Kinh doanh,22826.38,14163.26,EUR,Hàng năm,Economic though open already social find. Mouth method guess western.,Dưới 300 triệu,These sort forget use develop. Eye help great think town.
911,2045,2021-02-21,Đầu tư,Lương,14626.88,7399.94,VND,Hàng tháng,Total turn fill meeting clearly. Doctor too not drive season.,Dưới 300 triệu,Appear his as. Former leave new campaign doctor account list. Keep strong kid off should position.
912,2588,2023-03-14,Kinh doanh,Bất động sản,7726.96,14328.59,EUR,Hàng tháng,Main PM available. Tax consumer response about.,Dưới 300 triệu,Cause well town as economy. Property actually decide notice. Politics country left.
913,2411,2017-11-11,Kinh doanh,Bất động sản,26223.79,7368.64,USD,Hàng năm,Available call ago foot church. Detail challenge who not. Often what term.,Dưới 300 triệu,Range newspaper him moment. Create although nor impact media. Those per live.
914,2826,2019-09-21,Kinh doanh,Đầu tư,21464.92,29814.72,EUR,Hàng tháng,Security return to wind size government. Authority physical maybe product science me as.,Dưới 300 triệu,Action but them air rise. Structure another draw through. Police to seat year parent so accept.
915,2080,2021-10-11,Bất động sản,Kinh doanh,9560.09,24946.56,VND,Hàng tháng,Every whether popular. Beat story investment get relationship.,Dưới 300 triệu,At lose prepare current two if. Fine scientist for issue name them. Owner traditional also record.
916,2957,2017-02-06,Kinh doanh,Lương,19878.16,10381.53,EUR,Hàng năm,Sort measure eight. Wear idea itself human beyond cultural least. Design time almost century media.,Dưới 300 triệu,Cell control figure however fight these day. Apply hot sign most all.
917,2711,2014-12-13,Kinh doanh,Bất động sản,12425.9,26226.53,USD,Hàng năm,Job top kitchen growth. Cold officer international center lose appear.,Dưới 300 triệu,Able whether expert ground few act. Able once throughout who alone health side.
918,2111,2014-01-29,Kinh doanh,Đầu tư,5203.99,16158.49,VND,Hàng tháng,Himself stage degree base. Also down forward lose. Player long customer determine continue ago.,Dưới 300 triệu,Cold admit do about fine today. Congress short present physical protect.
919,2023,2022-11-02,Đầu tư,Bất động sản,10816.71,24938.21,VND,Hàng tháng,Remain until hear month partner. Last international born PM better stay together base.,Dưới 300 triệu,Others friend age reduce. Instead number radio federal light no.
920,2953,2015-06-11,Kinh doanh,Kinh doanh,24738.67,22887.0,EUR,Hàng năm,Reveal may themselves others apply think leave. Else create clearly.,Dưới 300 triệu,"Organization stuff glass.
Process north nor seek senior."
921,2534,2017-02-12,Lương,Kinh doanh,16246.0,26519.05,VND,Hàng năm,Foot dream develop next third condition. Training member smile close when follow enter.,Dưới 300 triệu,Man property edge again everything three thought. Military collection piece receive set.
922,2132,2020-03-27,Bất động sản,Kinh doanh,10994.4,14289.04,EUR,Hàng tháng,Throw future technology rate. Defense benefit rule form certain.,Dưới 300 triệu,Science reach while write skin small tough. Too summer history opportunity certainly.
923,2442,2020-10-21,Kinh doanh,Đầu tư,13658.32,24114.54,EUR,Hàng tháng,Charge senior court less send.,Dưới 300 triệu,Fear increase every her population ago. Cause base forward budget brother.
924,2303,2014-08-31,Kinh doanh,Lương,18637.1,13242.29,EUR,Hàng tháng,Deal instead sea chair paper one. Church gas effort sing hold.,Dưới 300 triệu,Imagine risk paper head action. Strategy without serious weight.
925,2758,2015-07-27,Kinh doanh,Bất động sản,12943.46,12110.31,VND,Hàng tháng,Know stuff trouble son. Seem win race gas agreement eight.,Dưới 300 triệu,Ok dark bit reality likely. Public goal system yeah television.
926,2030,2021-10-02,Đầu tư,Bất động sản,6268.02,14982.49,USD,Hàng năm,Quality manager skin service.,Dưới 300 triệu,Agree space medical out all cover. Partner really property during staff car big.
927,2506,2021-02-06,Kinh doanh,Bất động sản,7679.04,20960.13,EUR,Hàng tháng,Agency eight within type. Result can nature station serious wear camera after.,Dưới 300 triệu,Focus notice election director card. Will rest treatment bar possible bar.
928,2651,2021-12-13,Đầu tư,Đầu tư,5188.08,25304.6,EUR,Hàng năm,Wind list might next page six consumer. Tonight set wall second region different term news.,Dưới 300 triệu,Himself available media writer let yes. Alone early line race good relate western always.
929,2019,2016-02-08,Kinh doanh,Đầu tư,11848.59,19147.53,USD,Hàng tháng,Provide radio medical recent end change full. Issue center reality treat should establish.,Dưới 300 triệu,Its brother ahead care strategy. Large forward road single teach whether.
930,2464,2015-02-09,Lương,Bất động sản,17755.53,15050.16,EUR,Hàng tháng,Firm watch town artist boy. Anyone training why. Director ten image identify memory let.,Dưới 300 triệu,Present rock population town see understand. Past step entire less sometimes make.
931,2297,2019-09-17,Đầu tư,Kinh doanh,23179.39,16492.0,USD,Hàng năm,Edge party run figure evening. Assume middle set.,Dưới 300 triệu,Discuss your speak. Increase red give north into animal nor a.
932,2039,2018-05-05,Kinh doanh,Lương,13034.52,27829.96,USD,Hàng năm,Per think order give interest eight unit. Certain reflect design walk.,Dưới 300 triệu,Sure center whether kind before describe interview. Require girl food wide line light.
