,customer_id,credit_label,credit_rating,credit_score,approval_status,reject_reason,credit_limit,application_date,application_reason,disbursement_date
4398,40462,Good,Tốt,693,Chấp nhận,,40000000.0,2022-03-09,Thanh toán chi phí gia đình,2022-03-29
4399,3531,Good,Tốt,717,Chấp nhận,,50000000.0,2022-12-07,Mở kinh doanh nhỏ,2022-12-22
4400,64215,Good,Tốt,696,Chấp nhận,,35000000.0,2022-01-18,Mua máy tính/laptop,2022-02-02
4401,72976,Good,Tốt,710,Chấp nhận,,55000000.0,2022-12-24,Đi du lịch,2023-01-14
4402,54532,Good,Xuất sắc,727,Chấp nhận,,65000000.0,2022-08-08,Mua điện thoại/smartphone,2022-09-06
4403,64078,Good,Tốt,693,Chấp nhận,,40000000.0,2022-09-08,Thanh toán học phí,2022-10-03
4404,84944,Good,Tốt,710,Chấp nhận,,45000000.0,2022-04-30,Mua mô tô,2022-05-20
4405,34383,Good,Tốt,703,Chấp nhận,,45000000.0,2022-10-12,Mua mô tô,2022-11-09
4406,96661,Good,Tốt,710,Chấp nhận,,35000000.0,2022-07-21,Mua sắm thời trang,2022-08-11
4407,55810,Good,Tốt,696,Chấp nhận,,60000000.0,2022-05-07,Mở kinh doanh nhỏ,2022-05-26
4408,80474,Bad,Kém,609,Từ chối,Quá nhiều khoản vay,,2022-06-09,Mua mô tô,
4409,71393,Good,Tốt,710,Chấp nhận,,50000000.0,2022-10-28,Mua mô tô,2022-11-20
4410,91813,Good,Tốt,713,Chấp nhận,,30000000.0,2022-04-01,Mua điện thoại/smartphone,2022-04-18
4411,97228,Bad,Kém,570,Từ chối,Quá nhiều khoản vay,,2022-04-14,"Làm đẹp, spa",
4412,2020,Good,Tốt,696,Chấp nhận,,30000000.0,2022-07-08,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-08-03
4413,62880,Bad,Kém,570,Từ chối,Lịch sử tín dụng kém,,2022-12-04,Thanh toán học phí,
4414,48217,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-05-25,Mua sắm thời trang,2022-06-19
4415,80104,Good,Tốt,693,Chấp nhận,,45000000.0,2022-04-10,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-05-08
4416,77026,Good,Tốt,707,Chấp nhận,,35000000.0,2022-10-08,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-10-29
4417,1468,Good,Tốt,713,Chấp nhận,,30000000.0,2022-01-17,Mua đồ thể thao,2022-02-13
4418,84417,Good,Tốt,710,Chấp nhận,,50000000.0,2022-02-01,Mua điện thoại/smartphone,2022-02-19
4419,57273,Good,Tốt,713,Chấp nhận,,35000000.0,2022-09-15,Đi du lịch,2022-10-10
4420,48655,Good,Tốt,707,Chấp nhận,,65000000.0,2022-12-21,Mua đồ thể thao,2023-01-17
4421,74788,Good,Tốt,710,Chấp nhận,,35000000.0,2022-01-12,Đi du lịch,2022-02-10
4422,75861,Good,Xuất sắc,758,Chấp nhận,,60000000.0,2022-11-03,Mua máy tính/laptop,2022-11-18
4423,75088,Good,Tốt,696,Chấp nhận,,45000000.0,2022-12-17,Thanh toán khoản vay cũ,2023-01-07
4424,84779,Good,Tốt,693,Chấp nhận,,35000000.0,2022-08-13,Mua đồ trang sức,2022-09-09
4425,44451,Good,Tốt,717,Chấp nhận,,40000000.0,2022-10-12,Sửa chữa nhà cửa,2022-11-04
4426,26154,Good,Tốt,713,Chấp nhận,,40000000.0,2022-05-29,"Chi tiêu sinh nhật, lễ tết",2022-06-22
4427,32317,Good,Tốt,713,Chấp nhận,,35000000.0,2022-08-21,Mua sắm thiết bị gia đình,2022-09-19
4428,94072,Bad,Trung bình,647,Từ chối,Công việc không ổn định,,2022-11-23,Mua đồ trang sức,
4429,41784,Good,Tốt,693,Chấp nhận,,30000000.0,2022-05-25,Mua điện thoại/smartphone,2022-06-08
4430,81956,Good,Tốt,713,Chấp nhận,,30000000.0,2022-09-19,Mua máy tính/laptop,2022-10-10
4431,58251,Good,Tốt,710,Chấp nhận,,45000000.0,2022-10-24,Đi du lịch,2022-11-20
4432,27696,Good,Tốt,710,Chấp nhận,,40000000.0,2022-05-03,Thanh toán khoản vay cũ,2022-05-25
4433,97492,Good,Xuất sắc,742,Chấp nhận,,65000000.0,2022-12-04,Mua đồ điện tử gia dụng,2023-01-02
4434,39110,Good,Tốt,703,Chấp nhận,,35000000.0,2022-01-23,Tiêu dùng và giải trí,2022-02-15
4435,91486,Good,Tốt,693,Chấp nhận,,40000000.0,2022-04-21,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-05-06
4436,64226,Good,Tốt,717,Chấp nhận,,45000000.0,2022-03-25,Thanh toán hóa đơn y tế,2022-04-19
4437,88357,Good,Tốt,696,Chấp nhận,,40000000.0,2022-07-30,Mở kinh doanh nhỏ,2022-08-16
4438,78429,Good,Tốt,713,Chấp nhận,,55000000.0,2022-10-17,Thanh toán hóa đơn y tế,2022-11-12
4439,38893,Good,Tốt,696,Chấp nhận,,35000000.0,2022-10-31,"Làm đẹp, spa",2022-11-18
4440,96759,Good,Tốt,693,Chấp nhận,,65000000.0,2022-08-12,Mua điện thoại/smartphone,2022-09-05
4441,4520,Good,Tốt,710,Chấp nhận,,30000000.0,2022-05-28,Mua sắm thời trang,2022-06-18
4442,37951,Good,Tốt,693,Chấp nhận,,55000000.0,2022-05-06,Mua đồ thể thao,2022-06-02
4443,61727,Good,Tốt,717,Chấp nhận,,55000000.0,2022-01-22,Mua điện thoại/smartphone,2022-02-05
4444,26832,Good,Tốt,696,Chấp nhận,,30000000.0,2022-05-03,Thanh toán học phí,2022-05-21
4445,88836,Good,Xuất sắc,758,Chấp nhận,,50000000.0,2022-01-10,Mua mô tô,2022-01-24
4446,3939,Good,Tốt,693,Chấp nhận,,50000000.0,2022-08-12,Tiêu dùng và giải trí,2022-09-02
4447,64964,Good,Tốt,717,Chấp nhận,,35000000.0,2022-04-27,Mua mô tô,2022-05-22
4448,34763,Good,Tốt,693,Chấp nhận,,55000000.0,2022-04-01,Thêm vốn kinh doanh,2022-04-27
4449,20772,Good,Tốt,693,Chấp nhận,,40000000.0,2022-04-15,Mua đồ thể thao,2022-05-11
4450,8626,Good,Xuất sắc,727,Chấp nhận,,65000000.0,2022-01-23,Mua sắm thời trang,2022-02-15
4451,61523,Bad,Kém,338,Từ chối,Lịch sử tín dụng kém,,2022-08-12,Mở kinh doanh nhỏ,
4452,70378,Good,Tốt,693,Chấp nhận,,45000000.0,2022-02-25,Đi du lịch,2022-03-13
4453,70863,Good,Xuất sắc,727,Chấp nhận,,70000000.0,2022-08-28,Tiêu dùng và giải trí,2022-09-15
4454,85970,Good,Tốt,693,Chấp nhận,,40000000.0,2022-05-28,Thanh toán học phí,2022-06-22
4455,13126,Good,Tốt,717,Chấp nhận,,45000000.0,2022-08-05,Thanh toán chi phí gia đình,2022-08-25
4456,50195,Bad,Kém,532,Từ chối,Không đáp ứng yêu cầu tiêu chuẩn của ngân hàng,,2022-02-12,Mua mô tô,
4457,19939,Good,Tốt,700,Chấp nhận,,55000000.0,2022-09-04,Đi du lịch,2022-10-02
4458,34136,Good,Tốt,707,Chấp nhận,,40000000.0,2022-01-12,Mở kinh doanh nhỏ,2022-02-03
4459,29348,Good,Xuất sắc,742,Chấp nhận,,70000000.0,2022-01-04,Xây dựng nhà ở,2022-02-01
4460,95853,Good,Tốt,710,Chấp nhận,,60000000.0,2022-08-01,Thanh toán chi phí gia đình,2022-08-28
4461,66774,Good,Tốt,696,Chấp nhận,,30000000.0,2022-06-19,Mua đồ điện tử gia dụng,2022-07-08
4462,89254,Good,Tốt,707,Chấp nhận,,40000000.0,2022-07-21,Mua đồ điện tử gia dụng,2022-08-08
4463,13320,Good,Tốt,693,Chấp nhận,,35000000.0,2022-10-09,Thanh toán học phí,2022-11-01
4464,14912,Good,Tốt,696,Chấp nhận,,30000000.0,2022-08-04,Mua đồ điện tử gia dụng,2022-08-18
4465,54525,Good,Tốt,696,Chấp nhận,,35000000.0,2022-06-29,Mua máy tính/laptop,2022-07-23
4466,1255,Good,Tốt,696,Chấp nhận,,65000000.0,2022-01-22,Mua hàng điện tử,2022-02-13
4467,37479,Good,Tốt,717,Chấp nhận,,65000000.0,2022-12-23,Mua mô tô,2023-01-13
4468,55790,Good,Tốt,713,Chấp nhận,,45000000.0,2022-11-18,Mua đồ thể thao,2022-12-05
4469,47560,Good,Xuất sắc,742,Chấp nhận,,60000000.0,2022-07-18,Mua đồ trang sức,2022-08-10
4470,85191,Good,Tốt,700,Chấp nhận,,55000000.0,2022-02-06,Mua mô tô,2022-02-25
4471,34258,Good,Tốt,713,Chấp nhận,,60000000.0,2022-11-21,Sửa chữa nhà cửa,2022-12-08
4472,88126,Good,Tốt,703,Chấp nhận,,55000000.0,2022-04-14,"Làm đẹp, spa",2022-05-04
4473,36687,Good,Tốt,696,Chấp nhận,,40000000.0,2022-08-23,Sửa chữa nhà cửa,2022-09-07
4474,6155,Good,Tốt,690,Chấp nhận,,60000000.0,2022-06-17,Mua mô tô,2022-07-07
4475,91983,Good,Tốt,693,Chấp nhận,,45000000.0,2022-10-14,"Làm đẹp, spa",2022-11-02
4476,98483,Good,Tốt,713,Chấp nhận,,60000000.0,2022-11-04,Sửa chữa nhà cửa,2022-11-29
4477,91834,Good,Tốt,713,Chấp nhận,,30000000.0,2022-08-18,Mua máy tính/laptop,2022-09-09
4478,37400,Good,Tốt,693,Chấp nhận,,50000000.0,2022-10-14,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-10-28
4479,48636,Good,Tốt,693,Chấp nhận,,35000000.0,2022-04-27,"Chi tiêu sinh nhật, lễ tết",2022-05-23
4480,42922,Good,Tốt,703,Chấp nhận,,45000000.0,2022-09-26,Mua sắm thiết bị gia đình,2022-10-14
4481,45306,Good,Tốt,710,Chấp nhận,,30000000.0,2022-06-24,Mua điện thoại/smartphone,2022-07-11
4482,74765,Good,Tốt,710,Chấp nhận,,55000000.0,2022-08-23,Mua hàng điện tử,2022-09-06
4483,65841,Good,Xuất sắc,742,Chấp nhận,,75000000.0,2022-04-24,Đi du lịch,2022-05-16
4484,60367,Good,Tốt,717,Chấp nhận,,35000000.0,2022-06-27,Đi du lịch,2022-07-14
4485,68533,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-04-29,Mua hàng điện tử,2022-05-19
4486,89338,Good,Tốt,703,Chấp nhận,,65000000.0,2022-10-17,Thanh toán chi phí gia đình,2022-11-02
4487,92146,Good,Tốt,710,Chấp nhận,,45000000.0,2022-09-08,Mua sắm thiết bị gia đình,2022-09-23
4488,18757,Good,Tốt,696,Chấp nhận,,30000000.0,2022-11-15,Mua sắm thời trang,2022-11-30
4489,54207,Good,Tốt,707,Chấp nhận,,60000000.0,2022-07-29,Mua điện thoại/smartphone,2022-08-13
4490,2028,Good,Tốt,703,Chấp nhận,,35000000.0,2022-03-03,Mua đồ điện tử gia dụng,2022-03-21
4491,26150,Good,Tốt,713,Chấp nhận,,60000000.0,2022-12-21,Sửa chữa nhà cửa,2023-01-18
4492,22066,Good,Tốt,700,Chấp nhận,,50000000.0,2022-06-11,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-07-06
4493,79516,Good,Tốt,707,Chấp nhận,,35000000.0,2022-04-28,Mua mô tô,2022-05-16
4494,54161,Good,Tốt,713,Chấp nhận,,60000000.0,2022-02-24,Thanh toán khoản vay cũ,2022-03-18
4495,62206,Good,Tốt,696,Chấp nhận,,50000000.0,2022-09-09,Mua sắm thiết bị gia đình,2022-09-27
4496,303,Good,Tốt,710,Chấp nhận,,40000000.0,2022-04-17,Mua hàng điện tử,2022-05-15
4497,25014,Good,Tốt,713,Chấp nhận,,65000000.0,2022-07-04,Thanh toán khoản vay cũ,2022-07-31
4498,84239,Good,Tốt,700,Chấp nhận,,45000000.0,2022-12-15,Mua điện thoại/smartphone,2023-01-01
4499,63967,Good,Xuất sắc,758,Chấp nhận,,70000000.0,2022-12-03,Mua đồ thể thao,2022-12-29
4500,63645,Good,Tốt,713,Chấp nhận,,30000000.0,2022-03-05,Mua đồ thể thao,2022-03-26
4501,44701,Good,Tốt,696,Chấp nhận,,50000000.0,2022-04-19,Mua hàng điện tử,2022-05-07
4502,33896,Good,Tốt,710,Chấp nhận,,40000000.0,2022-10-09,Mua đồ trang sức,2022-11-07
4503,38520,Bad,Kém,377,Từ chối,Lịch sử tín dụng kém,,2022-04-05,Mua đồ điện tử gia dụng,
4504,30776,Bad,Kém,377,Từ chối,Điểm tín dụng thấp,,2022-07-04,"Chi tiêu sinh nhật, lễ tết",
4505,2782,Good,Tốt,700,Chấp nhận,,55000000.0,2022-12-10,Mua đồ thể thao,2023-01-06
4506,20796,Good,Tốt,696,Chấp nhận,,30000000.0,2022-01-02,Mở kinh doanh nhỏ,2022-01-26
4507,21314,Good,Tốt,713,Chấp nhận,,55000000.0,2022-02-14,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-03-07
4508,51232,Good,Tốt,693,Chấp nhận,,55000000.0,2022-05-29,Mua mô tô,2022-06-20
4509,35340,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-01-02,Đi du lịch,2022-01-17
4510,54518,Good,Tốt,707,Chấp nhận,,35000000.0,2022-06-05,Mua đồ thể thao,2022-06-22
4511,15759,Good,Tốt,717,Chấp nhận,,50000000.0,2022-10-23,Mua đồ trang sức,2022-11-06
4512,58797,Good,Tốt,696,Chấp nhận,,50000000.0,2022-07-06,Thanh toán khoản vay cũ,2022-07-24
4513,5908,Good,Xuất sắc,758,Chấp nhận,,65000000.0,2022-04-15,Mua hàng điện tử,2022-05-14
4514,342,Good,Tốt,693,Chấp nhận,,35000000.0,2022-05-01,Đi du lịch,2022-05-27
4515,30451,Good,Tốt,717,Chấp nhận,,50000000.0,2022-07-20,Tiêu dùng và giải trí,2022-08-05
4516,73494,Good,Xuất sắc,727,Chấp nhận,,75000000.0,2022-04-22,Mua đồ trang sức,2022-05-08
4517,51561,Good,Tốt,696,Chấp nhận,,30000000.0,2022-10-21,Mua mô tô,2022-11-12
4518,23131,Good,Tốt,710,Chấp nhận,,35000000.0,2022-12-30,Mua mô tô,2023-01-15
4519,32649,Good,Tốt,717,Chấp nhận,,35000000.0,2022-02-09,Mua đồ điện tử gia dụng,2022-02-27
4520,54351,Good,Xuất sắc,742,Chấp nhận,,50000000.0,2022-02-08,Thanh toán chi phí gia đình,2022-03-05
4521,11110,Good,Xuất sắc,758,Chấp nhận,,65000000.0,2022-01-25,Thanh toán khoản vay cũ,2022-02-23
4522,1980,Good,Tốt,710,Chấp nhận,,30000000.0,2022-12-21,Mua điện thoại/smartphone,2023-01-04
4523,92010,Good,Tốt,710,Chấp nhận,,60000000.0,2022-09-05,Mua sắm thời trang,2022-09-21
4524,48323,Good,Tốt,707,Chấp nhận,,30000000.0,2022-05-28,Mua đồ thể thao,2022-06-21
4525,71765,Good,Tốt,710,Chấp nhận,,35000000.0,2022-10-21,Mua hàng điện tử,2022-11-11
4526,94656,Good,Tốt,713,Chấp nhận,,40000000.0,2022-05-14,Thanh toán khoản vay cũ,2022-06-04
4527,55855,Good,Tốt,707,Chấp nhận,,35000000.0,2022-11-09,Mua mô tô,2022-12-05
4528,33289,Good,Tốt,710,Chấp nhận,,35000000.0,2022-06-23,Mua đồ thể thao,2022-07-09
4529,37758,Good,Tốt,710,Chấp nhận,,35000000.0,2022-11-06,Tiêu dùng và giải trí,2022-11-29
4530,75150,Bad,Kém,377,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,,2022-08-26,Mua điện thoại/smartphone,
4531,99133,Good,Tốt,713,Chấp nhận,,30000000.0,2022-11-14,Thanh toán chi phí gia đình,2022-12-03
4532,52475,Good,Tốt,713,Chấp nhận,,40000000.0,2022-02-20,Mua đồ điện tử gia dụng,2022-03-17
4533,80033,Good,Tốt,693,Chấp nhận,,40000000.0,2022-11-17,Mở kinh doanh nhỏ,2022-12-12
4534,86573,Good,Tốt,693,Chấp nhận,,35000000.0,2022-11-04,Mua hàng điện tử,2022-11-23
4535,44411,Good,Tốt,703,Chấp nhận,,40000000.0,2022-11-30,Mua máy tính/laptop,2022-12-22
4536,28482,Good,Tốt,713,Chấp nhận,,30000000.0,2022-07-04,Thanh toán khoản vay cũ,2022-07-26
4537,86456,Good,Tốt,710,Chấp nhận,,45000000.0,2022-01-28,Mua mô tô,2022-02-11
4538,56522,Good,Tốt,713,Chấp nhận,,50000000.0,2022-10-19,Mua sắm thiết bị gia đình,2022-11-03
4539,64587,Good,Tốt,693,Chấp nhận,,30000000.0,2022-12-13,Đi du lịch,2022-12-29
4540,53004,Good,Tốt,717,Chấp nhận,,35000000.0,2022-06-07,"Làm đẹp, spa",2022-06-21
4541,45230,Good,Tốt,713,Chấp nhận,,60000000.0,2022-10-02,Thanh toán khoản vay cũ,2022-10-28
4542,22452,Good,Tốt,710,Chấp nhận,,35000000.0,2022-10-14,Mua hàng điện tử,2022-11-06
4543,53226,Good,Tốt,693,Chấp nhận,,30000000.0,2022-09-17,Mua mô tô,2022-10-03
4544,68929,Good,Tốt,696,Chấp nhận,,40000000.0,2022-05-04,Mua đồ điện tử gia dụng,2022-05-19
4545,16087,Good,Tốt,713,Chấp nhận,,55000000.0,2022-03-31,Mua điện thoại/smartphone,2022-04-15
4546,13033,Good,Tốt,693,Chấp nhận,,35000000.0,2022-04-25,Đi du lịch,2022-05-14
4547,89121,Good,Tốt,700,Chấp nhận,,45000000.0,2022-02-23,Mua máy tính/laptop,2022-03-19
4548,8654,Good,Xuất sắc,742,Chấp nhận,,55000000.0,2022-02-28,Thanh toán học phí,2022-03-19
4549,36589,Good,Tốt,696,Chấp nhận,,60000000.0,2022-08-31,Mở kinh doanh nhỏ,2022-09-18
4550,52847,Good,Tốt,710,Chấp nhận,,55000000.0,2022-05-03,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-05-29
4551,58832,Good,Xuất sắc,727,Chấp nhận,,55000000.0,2022-01-31,Mua mô tô,2022-02-14
4552,98521,Good,Tốt,710,Chấp nhận,,70000000.0,2022-04-28,Thanh toán học phí,2022-05-22
4553,33737,Good,Tốt,696,Chấp nhận,,45000000.0,2022-05-16,Thanh toán học phí,2022-06-12
4554,85624,Good,Tốt,707,Chấp nhận,,40000000.0,2022-07-22,Đi du lịch,2022-08-20
4555,37710,Good,Xuất sắc,727,Chấp nhận,,65000000.0,2022-08-17,Mở kinh doanh nhỏ,2022-09-06
4556,71703,Good,Tốt,696,Chấp nhận,,35000000.0,2022-09-30,Thanh toán học phí,2022-10-19
4557,39018,Good,Tốt,693,Chấp nhận,,30000000.0,2022-02-24,Mua đồ điện tử gia dụng,2022-03-12
4558,18653,Good,Tốt,710,Chấp nhận,,30000000.0,2022-08-15,Đi du lịch,2022-08-30
4559,65077,Bad,Kém,493,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,,2022-04-27,Mua máy tính/laptop,
4560,9518,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-11-09,Thanh toán khoản vay cũ,2022-12-03
4561,31098,Good,Xuất sắc,727,Chấp nhận,,85000000.0,2022-02-15,Đi du lịch,2022-03-10
4562,29946,Good,Xuất sắc,742,Chấp nhận,,70000000.0,2022-07-07,"Làm đẹp, spa",2022-07-24
4563,56077,Good,Tốt,717,Chấp nhận,,40000000.0,2022-02-15,Mở kinh doanh nhỏ,2022-03-08
4564,39657,Good,Tốt,710,Chấp nhận,,40000000.0,2022-02-13,Mua hàng điện tử,2022-03-04
4565,27458,Good,Tốt,696,Chấp nhận,,40000000.0,2022-04-05,Mua hàng điện tử,2022-04-20
4566,70252,Good,Tốt,707,Chấp nhận,,30000000.0,2022-01-31,Mua sắm thời trang,2022-02-20
4567,21077,Good,Tốt,707,Chấp nhận,,45000000.0,2022-08-15,Mua điện thoại/smartphone,2022-08-31
4568,26763,Good,Tốt,696,Chấp nhận,,40000000.0,2022-03-24,Mua mô tô,2022-04-08
4569,2815,Good,Tốt,700,Chấp nhận,,30000000.0,2022-02-19,Mua điện thoại/smartphone,2022-03-17
4570,75037,Good,Tốt,693,Chấp nhận,,30000000.0,2022-02-14,Điều trị sức khỏe,2022-03-05
4571,77550,Good,Tốt,710,Chấp nhận,,35000000.0,2022-01-18,Mua hàng điện tử,2022-02-05
4572,65539,Bad,Kém,377,Từ chối,Công việc không ổn định,,2022-03-21,Thanh toán học phí,
4573,89242,Good,Tốt,717,Chấp nhận,,30000000.0,2022-02-12,Thanh toán học phí,2022-03-06
4574,50727,Good,Tốt,717,Chấp nhận,,30000000.0,2022-01-02,Thanh toán chi phí gia đình,2022-01-31
4575,45547,Good,Tốt,710,Chấp nhận,,40000000.0,2022-06-24,Thanh toán khoản vay cũ,2022-07-13
4576,93226,Good,Tốt,717,Chấp nhận,,50000000.0,2022-11-02,Thanh toán khoản vay cũ,2022-11-24
4577,86856,Good,Tốt,696,Chấp nhận,,40000000.0,2022-06-29,Mở kinh doanh nhỏ,2022-07-25
4578,33239,Good,Tốt,713,Chấp nhận,,45000000.0,2022-01-31,Mua đồ thể thao,2022-02-15
4579,55163,Good,Tốt,707,Chấp nhận,,35000000.0,2022-03-21,Thanh toán khoản vay cũ,2022-04-04
4580,71598,Good,Xuất sắc,727,Chấp nhận,,50000000.0,2022-03-12,Thanh toán khoản vay cũ,2022-04-10
4581,18179,Good,Tốt,703,Chấp nhận,,45000000.0,2022-05-26,Mua hàng điện tử,2022-06-24
4582,48042,Good,Tốt,710,Chấp nhận,,45000000.0,2022-03-06,Thanh toán học phí,2022-03-28
4583,73708,Good,Tốt,710,Chấp nhận,,40000000.0,2022-12-24,Mua sắm thiết bị gia đình,2023-01-16
4584,79202,Bad,Kém,570,Từ chối,Điểm tín dụng thấp,,2022-08-06,Mua sắm thời trang,
4585,65100,Good,Tốt,717,Chấp nhận,,50000000.0,2022-02-20,Sửa chữa nhà cửa,2022-03-13
4586,87701,Good,Tốt,707,Chấp nhận,,30000000.0,2022-08-27,Mua sắm thời trang,2022-09-24
4587,71518,Good,Tốt,690,Chấp nhận,,35000000.0,2022-08-15,Mua hàng điện tử,2022-09-13
4588,46531,Good,Tốt,690,Chấp nhận,,35000000.0,2022-06-15,"Chi tiêu sinh nhật, lễ tết",2022-07-14
4589,6223,Good,Tốt,693,Chấp nhận,,55000000.0,2022-01-22,Thanh toán học phí,2022-02-05
4590,7514,Good,Tốt,693,Chấp nhận,,40000000.0,2022-07-14,"Chi tiêu sinh nhật, lễ tết",2022-08-12
4591,39124,Good,Tốt,713,Chấp nhận,,30000000.0,2022-10-29,"Làm đẹp, spa",2022-11-12
4592,17627,Good,Tốt,696,Chấp nhận,,70000000.0,2022-12-22,Mở kinh doanh nhỏ,2023-01-17
4593,86494,Good,Tốt,696,Chấp nhận,,50000000.0,2022-03-31,Mua sắm thời trang,2022-04-24
4594,22484,Good,Tốt,710,Chấp nhận,,40000000.0,2022-07-25,Thanh toán khoản vay cũ,2022-08-12
4595,507,Good,Tốt,717,Chấp nhận,,35000000.0,2022-12-29,Đi du lịch,2023-01-24
4596,92484,Good,Tốt,696,Chấp nhận,,30000000.0,2022-04-06,Tiêu dùng và giải trí,2022-04-28
4597,70932,Good,Tốt,693,Chấp nhận,,50000000.0,2022-08-12,Mua máy tính/laptop,2022-09-10
4598,13613,Good,Tốt,710,Chấp nhận,,60000000.0,2022-04-09,Thanh toán học phí,2022-04-25
4599,93398,Good,Tốt,693,Chấp nhận,,30000000.0,2022-05-10,Thanh toán khoản vay cũ,2022-06-02
4600,86998,Bad,Kém,532,Từ chối,Thu nhập không đủ,,2022-07-23,Thanh toán chi phí gia đình,
4601,58409,Good,Tốt,717,Chấp nhận,,45000000.0,2022-11-30,"Chi tiêu sinh nhật, lễ tết",2022-12-19
4602,30404,Good,Tốt,696,Chấp nhận,,40000000.0,2022-04-12,Mua đồ nội thất,2022-05-06
4603,33787,Good,Tốt,690,Chấp nhận,,45000000.0,2022-12-05,Mua đồ trang sức,2023-01-03
4604,9535,Good,Tốt,696,Chấp nhận,,35000000.0,2022-02-03,Mua đồ điện tử gia dụng,2022-02-26
4605,56613,Good,Tốt,713,Chấp nhận,,45000000.0,2022-05-05,Thanh toán khoản vay cũ,2022-05-20
4606,39944,Good,Tốt,713,Chấp nhận,,60000000.0,2022-03-21,Mua máy tính/laptop,2022-04-11
4607,63347,Good,Xuất sắc,742,Chấp nhận,,70000000.0,2022-02-09,"Chi tiêu sinh nhật, lễ tết",2022-02-24
4608,90558,Good,Xuất sắc,742,Chấp nhận,,50000000.0,2022-04-02,Mua mô tô,2022-04-24
4609,16133,Bad,Kém,493,Từ chối,Công việc không ổn định,,2022-03-30,Mua đồ thể thao,
4610,13603,Good,Xuất sắc,727,Chấp nhận,,60000000.0,2022-02-25,Thanh toán học phí,2022-03-14
4611,78414,Good,Tốt,700,Chấp nhận,,45000000.0,2022-02-07,Tiêu dùng và giải trí,2022-03-04
4612,82133,Good,Tốt,717,Chấp nhận,,35000000.0,2022-09-23,Mua hàng điện tử,2022-10-10
4613,40955,Good,Tốt,693,Chấp nhận,,55000000.0,2022-09-21,Đi du lịch,2022-10-10
4614,96844,Good,Tốt,693,Chấp nhận,,45000000.0,2022-04-11,Đi du lịch,2022-05-05
4615,31240,Bad,Kém,454,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,,2022-08-05,Thanh toán khoản vay cũ,
4616,34257,Good,Tốt,710,Chấp nhận,,35000000.0,2022-09-16,Mua đồ thể thao,2022-10-04
4617,4412,Bad,Kém,570,Từ chối,Chưa từng có kinh nghiệm vay tín dụng trước đây,,2022-01-29,Đi du lịch,
4618,68705,Good,Tốt,710,Chấp nhận,,30000000.0,2022-12-25,Thanh toán khoản vay cũ,2023-01-13
4619,44153,Good,Tốt,710,Chấp nhận,,40000000.0,2022-03-02,Mua mô tô,2022-03-26
4620,85184,Good,Tốt,707,Chấp nhận,,45000000.0,2022-10-22,Thanh toán chi phí gia đình,2022-11-09
4621,69620,Good,Tốt,710,Chấp nhận,,65000000.0,2022-12-23,Mua đồ trang sức,2023-01-06
4622,40102,Good,Tốt,696,Chấp nhận,,40000000.0,2022-06-12,Thanh toán khoản vay cũ,2022-06-27
4623,92739,Good,Tốt,713,Chấp nhận,,35000000.0,2022-12-22,Thanh toán học phí,2023-01-12
4624,54471,Good,Tốt,693,Chấp nhận,,40000000.0,2022-12-05,Thanh toán khoản vay cũ,2022-12-30
4625,48709,Bad,Kém,532,Từ chối,Công việc không ổn định,,2022-04-07,Thanh toán khoản vay cũ,
4626,45669,Good,Tốt,713,Chấp nhận,,35000000.0,2022-07-05,Mua đồ phục vụ công việcTrang trải chi phí học tập,2022-07-22
4627,47544,Good,Tốt,707,Chấp nhận,,40000000.0,2022-11-29,"Làm đẹp, spa",2022-12-27
4628,13777,Good,Tốt,693,Chấp nhận,,35000000.0,2022-09-04,Sửa chữa nhà cửa,2022-09-27
4629,91645,Good,Tốt,703,Chấp nhận,,65000000.0,2022-05-31,Đi du lịch,2022-06-24
4630,67829,Good,Tốt,713,Chấp nhận,,30000000.0,2022-04-26,Mua đồ thể thao,2022-05-21
4631,67849,Good,Tốt,713,Chấp nhận,,40000000.0,2022-10-05,Mua đồ điện tử gia dụng,2022-10-29
4632,85721,Good,Tốt,710,Chấp nhận,,65000000.0,2022-10-29,Sửa chữa nhà cửa,2022-11-25
4633,60526,Good,Tốt,693,Chấp nhận,,65000000.0,2022-12-01,"Làm đẹp, spa",2022-12-27
4634,30260,Good,Tốt,713,Chấp nhận,,45000000.0,2022-09-27,Mở kinh doanh nhỏ,2022-10-17
4635,87734,Good,Tốt,710,Chấp nhận,,30000000.0,2022-03-29,Đi du lịch,2022-04-23
